Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2020,Humanities Center,Arts & Cultural Heritage Fund,Humanities Center,Humanities Center,1456000,0,1456000,0,1456000,0
2020,Humanities Center,Arts & Cultural Heritage Fund,Humanities Commission,Humanities Commission,362000,0,362000,0,362000,0
2020,Humanities Center,General,Humanities Center,Humanities Center,670000,0,670000,0,670000,0
2020,Indian Affairs Council,Arts & Cultural Heritage Fund,Indian Affairs Council,Indian Affairs Council,1222329.51,0,1222329.51,0,1444041.26,221711.75
2020,Indian Affairs Council,General,Indian Affairs Council,Indian Affairs Council,533269.16,0,533269.16,0,564723.02,31453.86
2020,Indian Affairs Council,Gift,Indian Affairs Council,Indian Affairs Council,24892.39,0,0,24892.39,0,0
2020,Indian Affairs Council,Other Misc Special Revenue,Indian Affairs Council,Indian Affairs Council,130965.02,0,21662.99,109302.03,21662.99,0
2020,Indian Affairs Council,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Investment Board,General,Investment Of Funds,Investment Of Funds,139000,0,139000,0,139000,0
2020,Investment Board,Invest Ext Money Managers #2,Refunds/Retirement Funds,External Money Managers,1116222.28,0,1116222.28,0,1116222.28,0
2020,Investment Board,Other Post Employment Benefit,Refunds/Retirement Funds,Refunds/retire Funds,0,0,0,0,0,0
2020,Investment Board,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Investment Board,Restrict Misc Special Revenue,Investment Of Funds,Investment Of Funds,7032347.75,0,5518663.78,1513683.97,5518663.78,0
2020,Iron Range Resources & Rehab,Douglas J Johnson Econ Protect,Agency Roll Over,Agency Roll Over,0,0,0,0,0,0
2020,Iron Range Resources & Rehab,Douglas J Johnson Econ Protect,Development,Development,758120.47,0,758120.47,0,762902.74,4782.27
2020,Iron Range Resources & Rehab,Douglas J Johnson Econ Protect,Operations,Operations - IRRR,4800347.67,0,4710554.12,89793.55,5997893.92,1287339.8
2020,Iron Range Resources & Rehab,Douglas J Johnson Econ Protect,Pass-through Funding,Pass-through Funding,1523194,0,1523194,0,1523194,0
2020,Iron Range Resources & Rehab,Douglas J Johnson Econ Protect,Projects,Projects,2794671.64,0,2794671.64,0,2794671.64,0
2020,Iron Range Resources & Rehab,General,Operations,Operations - IRRR,0,0,0,0,0,0
2020,Iron Range Resources & Rehab,General,Pass-through Funding,Pass-through Funding,0,0,0,0,0,0
2020,Iron Range Resources & Rehab,Giants Ridge Golf & Ski Resort,Agency Roll Over,Agency Roll Over,11251.64,0,0,11251.64,0,0
2020,Iron Range Resources & Rehab,Giants Ridge Golf & Ski Resort,Facilities,Facilities,10616522.87,0,9916942.22,699580.65,10520440.63,603498.41
2020,Iron Range Resources & Rehab,Gift,Facilities,Facilities,0,0,0,0,0,0
2020,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Agency Roll Over,Agency Roll Over,13100,0,13100,0,13100,0
2020,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Development,Development,1472910.48,0,1472910.48,0,1473950.78,1040.3
2020,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Operations,Operations - IRRR,4774770.18,0,4774770.18,0,5005860.45,231090.27
2020,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Pass-through Funding,Pass-through Funding,18868563.22,0,18518424.55,350138.67,19867635.76,1349211.21
2020,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Programs,Programs,5650199.33,0,5650199.33,0,6251268.59,601069.26
2020,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Projects,Projects,5586298.93,0,5586298.93,0,6493900,907601.07
2020,Iron Range Resources & Rehab,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Judicial Standards Board,General,Judicial Standards Board,Judicial Standards Board,407712.07,0,407712.07,0,409412.07,1700
2020,Judicial Standards Board,Payroll Clearing,-,-,0,0,0,0,0,0
2020,LCC-Leg Coordinating Comm,Arts & Cultural Heritage Fund,Legislative Coordinating Comm,Legislative Coordinating Comm,706.68,0,706.68,0,706.68,0
2020,LCC-Leg Coordinating Comm,Clean Water Fund,Legislative Coordinating Comm,Legislative Coordinating Comm,1106.34,0,1106.34,0,1106.34,0
2020,LCC-Leg Coordinating Comm,Coronavirus Relief Fund,Legislative Coordinating Comm,Legislative Coordinating Comm,0,0,0,0,0,0
2020,LCC-Leg Coordinating Comm,Environment & Natural Resource,Legislative Coordinating Comm,Legislative Coordinating Comm,181316.63,0,181316.63,0,181316.63,0
2020,LCC-Leg Coordinating Comm,Environment & Natural Resource,Legislative Mn Resources Comm (INACTIVE),Legislative Mn Resources Comm (INACTIVE),567853.51,0,567853.51,0,569279.45,1425.94
2020,LCC-Leg Coordinating Comm,General,Legislative Coordinating Comm,Legislative Coordinating Comm,11230148.82,0,11230148.82,0,11273834.23,43685.41
2020,LCC-Leg Coordinating Comm,Gift,Legislative Coordinating Comm,Legislative Coordinating Comm,22500,0,22500,0,22500,0
2020,LCC-Leg Coordinating Comm,Outdoor Heritage Fund,Legislative Coordinating Comm,Legislative Coordinating Comm,1123.52,0,1123.52,0,1123.52,0
2020,LCC-Leg Coordinating Comm,Outdoor Heritage Fund,Legislative Coordinating Comm,Lessard Sams Outdoor Heritage,647078.55,0,647078.55,0,654529.63,7451.08
2020,LCC-Leg Coordinating Comm,Parks And Trails Fund,Legislative Coordinating Comm,Legislative Coordinating Comm,493.4,0,493.4,0,493.4,0
2020,LCC-Leg Coordinating Comm,Payroll Clearing,-,-,0,0,0,0,0,0
2020,LCC-Leg Coordinating Comm,Restrict Misc Special Revenue,Legislative Coordinating Comm,Legislative Coordinating Comm,184863.52,0,184863.52,0,184911.72,48.2
2020,Labor & Industry Dept,Construction Code,Construction Codes & Services,Construction Codes & Services,32341785.98,0,32341785.98,0,32341785.98,0
2020,Labor & Industry Dept,Federal,General Support Division,General Support Division,140000,0,137530.66,2469.34,137610.3,79.64
2020,Labor & Industry Dept,Federal,Labor Standards & Apprenticesp,Labor Standards & Apprenticesp,1155107.83,0,964789.29,190318.54,1066399.76,101610.47
2020,Labor & Industry Dept,Federal,Workplace Safety,Workplace Safety,5369816.83,0,5319201.34,50615.49,5323766.12,4564.78
2020,Labor & Industry Dept,General,General Support Division,General Support Division,357157.15,0,357157.15,0,357157.15,0
2020,Labor & Industry Dept,General,Labor Standards,Labor Standards,2216735.65,0,2216735.65,0,2222556.21,5820.56
2020,Labor & Industry Dept,Miscellaneous Agency,Labor Standards,Labor Standards,0,0,0,0,0,0
2020,Labor & Industry Dept,Payroll Clearing,General Support Division,General Support Division,0,0,0,0,0,0
2020,Labor & Industry Dept,Restrict Misc Special Revenue,Construction Codes & Services,Construction Codes & Services,2524451.78,0,2311847.61,212604.17,2311847.61,0
2020,Labor & Industry Dept,Restrict Misc Special Revenue,General Support Division,General Support Division,5101323.97,0,5101323.97,0,5101419.98,96.01
2020,Labor & Industry Dept,Restrict Misc Special Revenue,Workers Compensation Division,Workers Compensation-DLI,31111.07,0,31111.07,0,31111.07,0
2020,Labor & Industry Dept,Workers Compensation,General Support Division,General Support Division,6087879,0,6087879,0,6087879,0
2020,Labor & Industry Dept,Workers Compensation,Workers Compensation Division,Workers Compensation-DLI,52881342.24,0,52881342.24,0,52885655.27,4313.03
2020,Labor & Industry Dept,Workers Compensation,Workplace Safety,Workplace Safety,7994214.77,0,7674583.57,319631.2,7720353.9,45770.33
2020,Labor & Industry Dept,Workforce Development,General Support Division,General Support Division,1321456.54,0,1321456.54,0,1362190.79,40734.25
2020,Labor & Industry Dept,Workforce Development,Labor Standards,Labor Standards,1518208.71,0,1518208.71,0,1520329.51,2120.8
2020,Labor & Industry Dept,Workforce Development,Labor Standards & Apprenticesp,Labor Standards,5241.27,0,5241.27,0,5241.27,0
2020,Legislative Auditor,General,Legislative Audit Comm,Legislative Auditor,7933127.97,0,7933127.97,0,7933127.97,0
2020,Legislative Auditor,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Legislative Auditor,Restrict Misc Special Revenue,Legislative Audit Comm,Legislative Auditor,49980.26,0,49980.26,0,49980.26,0
2020,Lottery,Lottery,State Lottery,State Lottery,14980471.95,0,14980471.95,0,14980471.95,0
2020,Lottery,Payroll Clearing,-,-,0,0,0,0,0,0
2020,MN Council on Latino Affairs,General,Chicano Latino Affairs Council,Chicano Latino Affairs Council,378932.04,0,378932.04,0,388960.8,10028.76
2020,MN Council on Latino Affairs,Gift,Chicano Latino Affairs Council,Chicano Latino Affairs Council,11.68,0,0,11.68,0,0
2020,MN Council on Latino Affairs,Payroll Clearing,-,-,0,0,0,0,0,0
2020,MN Council on Latino Affairs,Restrict Misc Special Revenue,Chicano Latino Affairs Council,Chicano Latino Affairs Council,750,0,0,750,0,0
2020,MN St Colleges & Universities,Environment & Natural Resource,MNSCU,MnSCU,402940.1,0,402940.1,0,402940.1,0
2020,MN St Colleges & Universities,MN State Colleges/Universities,MNSCU,MnSCU,1607376881.07,0,1607376881.07,0,1607426345.61,49464.54
2020,MN St Colleges & Universities,MNSCU Agency Fund,MNSCU,MnSCU,38590751.89,0,38590751.89,0,38590751.89,0
2020,MN St Colleges & Universities,MNSCU Capital Projects,MNSCU,Bonding - Capital Projects,35995196.26,0,35972039.82,23156.44,35995196.26,23156.44
2020,MN St Colleges & Universities,MNSCU Capital Projects,MNSCU,Bonding - HEAPR,54892803.74,0,54849301.36,43502.38,54892803.74,43502.38
2020,MN St Colleges & Universities,MNSCU Endowment Fund,MNSCU,MnSCU,0,0,0,0,0,0
2020,MN St Colleges & Universities,MNSCU Enterprise Activities,MNSCU,MnSCU,9425243.69,0,9425243.69,0,9425243.69,0
2020,MN St Colleges & Universities,MNSCU Federal Fund,MNSCU,MnSCU,58500612.22,0,58500612.22,0,58503738.53,3126.31
2020,MN St Colleges & Universities,MNSCU Gift Fund,MNSCU,MnSCU,287041.69,0,287041.69,0,287041.69,0
2020,MN St Colleges & Universities,MNSCU Revenue Bond,MNSCU,MnSCU,98836288.2,0,98836288.2,0,98836708.2,420
2020,MN St Colleges & Universities,MNSCU Special Revenue,MNSCU,MnSCU,9018635.86,0,9018635.86,0,9018635.86,0
2020,MN St Colleges & Universities,Payroll Clearing,-,-,0,0,0,0,0,0
2020,MN St Colleges & Universities,Sub Supplemental & IRA Retire,MNSCU,MnSCU,281196.56,0,281196.56,0,281196.56,0
2020,MN State Retirement System,Correctional Employees Retire,Mn State Retirement System,Correctional Empl Retmnt,80384483.44,0,80384483.44,0,80395750.95,11267.51
2020,MN State Retirement System,General,Judges Plan,Judges Plan,0,0,0,0,0,0
2020,MN State Retirement System,General,Legislators Plan,Legislators Plan,0,0,0,0,0,0
2020,MN State Retirement System,Highway Patrol Retirement,Mn State Retirement System,Hwy Patrol Retmnt,62265600.18,0,62265600.18,0,62265600.18,0
2020,MN State Retirement System,Judicial Retirement,Judges Plan,Judges Plan,26436325.37,0,26436325.37,0,26436325.37,0
2020,MN State Retirement System,Legislative Annuities,Legislators Plan,Legislators Plan,8840394.68,0,8840394.68,0,8833801.75,-6592.93
2020,MN State Retirement System,Payroll Clearing,-,-,0,0,0,0,0,0
2020,MN State Retirement System,Retirement System Building,Mn State Retirement System,Msrs Administration,1744815.35,0,1734807.43,10007.92,1734807.43,0
2020,MN State Retirement System,State Employees Retirement,Mn State Retirement System,Msrs Administration,18264888.89,0,18264888.89,0,18268665.17,3776.28
2020,MN State Retirement System,State Employees Retirement,Mn State Retirement System,State Empl Retmnt,899783371.07,0,899783371.07,0,900154881.72,371510.65
2020,MN.IT Services,Coronavirus Relief Fund,MN.IT Services,Projects/Initiatives,6856378,0,6856378,0,6856378,0
2020,MN.IT Services,General,MN.IT Services,Leadership,4354140.14,0,4354140.14,0,4354140.14,0
2020,MN.IT Services,General,MN.IT Services,Projects/Initiatives,33682.57,0,33682.57,0,33682.57,0
2020,MN.IT Services,MN.IT Services,MN.IT Services,IT Standard Services,199555154.17,0,195286013.18,4269140.99,197090028.46,1804015.28
2020,MN.IT Services,Master Lease,MN.IT Services,IT Standard Services,18500000,0,9421214.09,9078785.91,9421214.09,0
2020,MN.IT Services,Other Misc Special Revenue,MN.IT Services,Projects/Initiatives,385066667.66,0,350270629.31,34796038.35,353885218.48,3614589.17
2020,MN.IT Services,Payroll Clearing,-,-,0,0,0,0,0,0
2020,MN.IT Services,Restrict Misc Special Revenue,MN.IT Services,Projects/Initiatives,1068885,0,1068885,0,1068885,0
2020,MNsure,Coronavirus Relief Fund,Health Insurance Marketplace,Health Insurance Marketplace,502619.98,0,502619.98,0,502619.98,0
2020,MNsure,General,Health Insurance Marketplace,Health Insurance Marketplace,0,0,0,0,0,0
2020,MNsure,Health Care Access,Health Insurance Marketplace,Health Insurance Marketplace,16937.95,0,16937.95,0,16937.95,0
2020,MNsure,MN Health Insurance Exchange,Health Insurance Marketplace,Health Insurance Marketplace,34730783.87,0,34729903.54,880.33,34729903.54,0
2020,MNsure,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Marriage & Family Therapy,Health Related Boards,Marriage & Family Therapy Bd,Marriage & Family Therapy Bd,330368.76,0,330368.76,0,334059.6,3690.84
2020,Marriage & Family Therapy,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Marriage & Family Therapy,Restrict Misc Special Revenue,Marriage & Family Therapy Bd,Marriage & Family Therapy Bd,9381.75,0,5201.5,4180.25,6337.75,1136.25
2020,Medical Practice Board,Health Related Boards,Medical Practice Board Of,Health Professional Serv Prog,847634.65,0,847634.65,0,854106.45,6471.8
2020,Medical Practice Board,Health Related Boards,Medical Practice Board Of,Medical Practice Operations,3386683.72,0,3386683.72,0,3610258.58,223574.86
2020,Medical Practice Board,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Medical Practice Board,Restrict Misc Special Revenue,Medical Practice Board Of,Medical Practice Operations,67959,0,67959,0,67959,0
2020,Metropolitan Council,Building Construction-Bonded,Environment,Parks,28400000,10748630.04,14037372.06,3613997.9,24800000,13997.9
2020,Metropolitan Council,Building Construction-Bonded,Environment,Water Sustainability,5000000,0,5000000,0,5000000,0
2020,Metropolitan Council,Building Construction-Bonded,Transit System Operations,Transit System Operations,55000000,13728743.94,41271256.06,0,55000000,0
2020,Metropolitan Council,Clean Water Fund,Environment,Water Sustainability,1375000,0,1375000,0,1375000,0
2020,Metropolitan Council,Coronavirus Relief Fund,Transit System Operations,Transit System Operations,361412,0,361412,0,361412,0
2020,Metropolitan Council,Environment & Natural Resource,Parks,Parks,616910.51,0,616910.51,0,616910.51,0
2020,Metropolitan Council,General,Environment,Parks,2540000,0,2540000,0,2540000,0
2020,Metropolitan Council,General,Special Transportation Service,Special Transportation Service,80336000,0,80336000,0,80336000,0
2020,Metropolitan Council,General,Transit System Operations,Transit System Operations,32854000,0,32854000,0,32854000,0
2020,Metropolitan Council,Metro Pks & Trls Lott In Lieu,Environment,Parks,6600000,0,6600000,0,6600000,0
2020,Metropolitan Council,Parks And Trails Fund,Environment,Parks,19819000,0,19819000,0,19819000,0
2020,Metropolitan Council,Transit Assistance,INACTIVE - Transit,INACTVE - Met Council Transit,309309930.46,0,291629621.85,17680308.61,291629621.85,0
2020,Military Affairs Dept,Building Construction-Bonded,Maintenance Training Facilities,Maintenance of Training Facilities,24545000,0,24545000,0,24545000,0
2020,Military Affairs Dept,Environment & Natural Resource,Maintenance Training Facilities,Maintenance of Training Facilities,74455,0,74455,0,74455,0
2020,Military Affairs Dept,Federal,General Support,Starbase Minnesota,1672503,0,1414889.88,257613.12,1414889.88,0
2020,Military Affairs Dept,Federal,Maintenance Training Facilities,Maintenance of Training Facilities,152672519.63,-199.93,87387588.52,65285131.04,87445211.08,57822.49
2020,Military Affairs Dept,General,Emergency Services,Emergency Services,12428335.67,0,12428335.67,0,12443235.43,14899.76
2020,Military Affairs Dept,General,Enlistment Incentives,Enlistment Incentives,9127119.63,0,9127119.63,0,9127119.63,0
2020,Military Affairs Dept,General,General Support,Administrative Services-DMA,3111523.61,0,3111523.61,0,3115769.61,4246
2020,Military Affairs Dept,General,Maintenance Training Facilities,Maintenance of Training Facilities,8749123.88,0,8749123.88,0,9085201.95,336078.07
2020,Military Affairs Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Military Affairs Dept,Restrict Misc Special Revenue,Emergency Services,Emergency Services,0,0,0,0,0,0
2020,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Administrative Services-DMA,111883.54,0,111883.54,0,111883.54,0
2020,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Auxiliary Services,1565703.69,0,1074790.38,490913.31,1074790.38,0
2020,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Camp Ripley Timber Sales,184114.4,0,89830.83,94283.57,89830.83,0
2020,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Starbase Minnesota,1850000,0,1736664.3,113335.7,1736664.3,0
2020,Military Affairs Dept,Restrict Misc Special Revenue,Maintenance Training Facilities,Maintenance of Training Facilities,1235718.75,0,1148617.07,87101.68,1148617.07,0
2020,Minn Conservation Corps,All-Terrain Vehicle,Conservation Corps Mn,Operations Conservation Corps,50000,0,50000,0,50000,0
2020,Minn Conservation Corps,Cross Country Ski,Conservation Corps Mn,Operations Conservation Corps,15000,0,15000,0,15000,0
2020,Minn Conservation Corps,Forest Management Investment,Conservation Corps Mn,Operations Conservation Corps,60000,0,60000,0,60000,0
2020,Minn Conservation Corps,General,Conservation Corps Mn,Operations Conservation Corps,455000,0,455000,0,455000,0
2020,Minn Conservation Corps,Invasive Species,Conservation Corps Mn,Operations Conservation Corps,40000,0,40000,0,40000,0
2020,Minn Conservation Corps,Natural Resource Misc Statutry,Conservation Corps Mn,Operations Conservation Corps,10000,0,10000,0,10000,0
2020,Minn Conservation Corps,Off-Highway Motorcycle,Conservation Corps Mn,Operations Conservation Corps,10000,0,10000,0,10000,0
2020,Minn Conservation Corps,Off-Road Vehicle,Conservation Corps Mn,Operations Conservation Corps,30000,0,30000,0,30000,0
2020,Minn Conservation Corps,Snowmobile,Conservation Corps Mn,Operations Conservation Corps,75000,0,75000,0,75000,0
2020,Minn Conservation Corps,State Park,Conservation Corps Mn,Operations Conservation Corps,125000,0,125000,0,125000,0
2020,Minn Conservation Corps,State Pks & Trls Lott In Lieu,Conservation Corps Mn,Operations Conservation Corps,50000,0,50000,0,50000,0
2020,Minn Conservation Corps,Water Recreation,Conservation Corps Mn,Operations Conservation Corps,25000,0,25000,0,25000,0
2020,Minnesota Zoological Garden,Arts & Cultural Heritage Fund,Minnesota Zoo,Minnesota Zoo,2487318.64,0,2487318.64,0,2490150.39,2831.75
2020,Minnesota Zoological Garden,Building Construction-Bonded,Minnesota Zoo,Minnesota Zoo,13000000,170626.27,12829373.73,0,13000000,0
2020,Minnesota Zoological Garden,Environment & Natural Resource,Minnesota Zoo,Minnesota Zoo,383847.75,0,383847.75,0,476187.21,92339.46
2020,Minnesota Zoological Garden,Federal,Minnesota Zoo,Minnesota Zoo,127619,0,101490.59,26128.41,110490.59,9000
2020,Minnesota Zoological Garden,General,Minnesota Zoo,Minnesota Zoo,9658114.59,0,9658114.59,0,9665000,6885.41
2020,Minnesota Zoological Garden,Gift,Minnesota Zoo,Minnesota Zoo,2164001.29,0,2164001.29,0,2172979.61,8978.32
2020,Minnesota Zoological Garden,Payroll Clearing,-,-,0,0,0,0,0,0
2020,Minnesota Zoological Garden,Restrict Misc Special Revenue,Minnesota Zoo,Minnesota Zoo,15504705.42,0,10267376.71,5237328.71,14041267.49,3773890.78
2020,Minnesota Zoological Garden,Zoos Lottery In Lieu,Minnesota Zoo,Minnesota Zoo,190000,0,190000,0,190000,0
2020,Mmb Debt Service,911 Revenue Bond Debt Service,Treasurer Debt Service,Treasurer-Debt Service,22998250,0,22998250,0,22998250,0
2020,Mmb Debt Service,Bond Proceeds Grants,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,Building Construction-Bonded,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,Debt Service,Treasurer Debt Service,Treasurer-Debt Service,892994408.74,0,892994408.74,0,892994408.74,0
2020,Mmb Debt Service,ElecVehicle Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,ElecVehicle Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,General,Treasurer Debt Service,Treasurer-Debt Service,24170618.76,0,24170618.76,0,24170618.76,0
2020,Mmb Debt Service,Leg Off Fac COP Debt Service,Treasurer Debt Service,Treasurer-Debt Service,5787250,0,5787250,0,5787250,0
2020,Mmb Debt Service,Lewis Clark Appr Bond Proceed,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,Lewis Clark Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,1253642.5,0,1253642.5,0,1253642.5,0
2020,Mmb Debt Service,MNSCU Capital Projects,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,Maximum Effort School Loan,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,Pension Building Debt Service,Treasurer Debt Service,Treasurer-Debt Service,2085300,0,2085300,0,2085300,0
2020,Mmb Debt Service,Public TV Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,Public TV Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,Rural Finance Administration,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,St Approp RefBond Debt Service,Treasurer Debt Service,Treasurer-Debt Service,54934350,0,54934350,0,54934350,0
2020,Mmb Debt Service,Stadium Approp BD Debt Service,Treasurer Debt Service,Treasurer-Debt Service,30156036.33,0,30156036.33,0,30156036.33,0
2020,Mmb Debt Service,Stadium Approp Bond Proceed,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,Superfund Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Debt Service,Superfund Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2020,Mmb Non-operating,911 Revenue Bond Debt Service,Debt Management,911 Revenue Bonds,0,0,0,0,0,0
2020,Mmb Non-operating,Approp Bond Refunding Proceed,Debt Management,Appropriation Bonds,475,0,475,0,475,0
2020,Mmb Non-operating,Bond Proceeds Grants,Debt Management,Debt Management,0,0,0,0,0,0
2020,Mmb Non-operating,Building Construction-Bonded,Administrative,Administrative,1393000,641733.81,638353.64,112912.55,1280087.45,0
2020,Mmb Non-operating,Building Construction-Bonded,Debt Management,Debt Management,0,0,0,0,0,0
2020,Mmb Non-operating,COVID Minnesota,Administrative,Administrative,0,0,0,0,0,0
2020,Mmb Non-operating,Debt Service,Debt Management,GO Bonds,45494.64,0,45494.64,0,45494.64,0
2020,Mmb Non-operating,Disbursements Clearing,Administrative,Administrative,0,0,0,0,0,0
2020,Mmb Non-operating,ElecVehicle Appr Bond Proceeds,Debt Management,Appropriation Bonds,0,0,0,0,0,0
2020,Mmb Non-operating,Environment & Natural Resource,Administrative,Environmental Trust Fund,0,0,0,0,0,0
2020,Mmb Non-operating,Environmental Trust,Administrative,Environmental Trust Fund,0,0,0,0,0,0
2020,Mmb Non-operating,Federal,Federal Funds,Federal Funds,8234008,0,7614712.41,619295.59,7614712.41,0
2020,Mmb Non-operating,Game And Fish (Operations),Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2020,Mmb Non-operating,General,Administrative,Administrative,13737406.43,0,13737406.43,0,13748094.93,10688.5
2020,Mmb Non-operating,General,Administrative,Police State Aid,4500000,0,4500000,0,4500000,0
2020,Mmb Non-operating,General,Cash Flow,Cash Flow,0,0,0,0,0,0
2020,Mmb Non-operating,General,Contingent,Contingent,100000,0,100000,0,100000,0
2020,Mmb Non-operating,General,Debt Management,Debt Management,0,0,0,0,0,0
2020,Mmb Non-operating,General,Mayo,Mayo,1351000,0,1351000,0,1351000,0
2020,Mmb Non-operating,General,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2020,Mmb Non-operating,General,Teachers Aid,Teachers Aid,60658000,0,60658000,0,60658000,0
2020,Mmb Non-operating,General,Tort Claims,Tort Claims,0,0,0,0,0,0
2020,Mmb Non-operating,Health Care Access,Administrative,Administrative,0,0,0,0,0,0
2020,Mmb Non-operating,Health Care Access,Administrative,Health Care Access Excess,0,0,0,0,0,0
2020,Mmb Non-operating,Health Care Response,Administrative,Administrative,0,0,0,0,0,0
2020,Mmb Non-operating,Health Related Boards,Contingent,Contingent,0,0,0,0,0,0
2020,Mmb Non-operating,Housing Finance Agency,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2020,Mmb Non-operating,Master Lease,Debt Management,Debt Management,11141969.23,0,11141969.23,0,11141969.23,0
2020,Mmb Non-operating,Master Lease,Debt Management,MasterLease,7981082.54,0,7981082.54,0,7981082.54,0
2020,Mmb Non-operating,Miscellaneous Agency,Administrative,Administrative,0,0,0,0,0,0
2020,Mmb Non-operating,Miscellaneous Agency,Administrative,Childrens Trust Fund,0,0,0,0,0,0
2020,Mmb Non-operating,Miscellaneous Agency,Debt Management,911 Revenue Bonds,0,0,0,0,0,0
2020,Mmb Non-operating,Miscellaneous Agency,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2020,Mmb Non-operating,Other Misc Special Revenue,Administrative,Administrative,0,0,0,0,0,0
2020,Mmb Non-operating,Permanent School,Administrative,Permanent School Fund,0,0,0,0,0,0
2020,Mmb Non-operating,Public TV Appr Bond Proceeds,Debt Management,Appropriation Bonds,0,0,0,0,0,0
2020,Mmb Non-operating,Renewable Development,Administrative,Administrative,-16339563.23,0,0,-16339563.23,0,0
2020,Mmb Non-operating,Restrict Misc Special Revenue,Administrative,Administrative,0,0,0,0,0,0
2020,Mmb Non-operating,Restrict Misc Special Revenue,Administrative,Great Lakes Protection Fund,0,0,0,0,0,0
2020,Mmb Non-operating,Restrict Misc Special Revenue,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,4319626.44,0,0,4319626.44,0,0
2020,Mmb Non-operating,Rural Finance Administration,Debt Management,Debt Management,0,0,0,0,0,0
2020,Mmb Non-operating,State Government Special Rev,Administrative,Administrative,0,0,0,0,0,0
2020,Mmb Non-operating,State Government Special Rev,Contingent,Contingent,0,0,0,0,0,0
2020,Mmb Non-operating,State Government Special Rev,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2020,Mmb Non-operating,Superfund Appr Bond Proceeds,Debt Management,Appropriation Bonds,0,0,0,0,0,0
2020,Mmb Non-operating,Trunk Highway,Administrative,Police State Aid,0,0,0,0,0,0
2020,Mmb Non-operating,Trunk Highway Bond Fund,Administrative,Administrative,198927,0,198927,0,320000,121073
2020,Mmb Non-operating,Trunk Highway Bond Fund,Debt Management,Debt Management,0,0,0,0,0,0
2020,Mmb Non-operating,Workers Compensation,Contingent,Contingent,0,0,0,0,0,0
2020,Mn Management & Budget,Coronavirus Relief Fund,Statewide Services,Agency Administration,505432.99,0,505432.99,0,505432.99,0
2020,Mn Management & Budget,General,Statewide Services,Accounting Services,5125338.88,0,5125338.88,0,5136254.67,10915.79
2020,Mn Management & Budget,General,Statewide Services,Agency Administration,10613346.83,0,10613346.83,0,10696757.4,83410.57
2020,Mn Management & Budget,General,Statewide Services,Budget Services,4077582.71,0,4077582.71,0,4093927.6,16344.89
