Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2022,Iron Range Resources & Rehab,Giants Ridge Golf & Ski Resort,Agency Roll Over,Agency Roll Over,2069430.84,0,2069430.84,0,2069566.18,135.34
2022,Iron Range Resources & Rehab,Giants Ridge Golf & Ski Resort,Facilities,Facilities,9949958.27,0,9949958.27,0,9949958.27,0
2022,Iron Range Resources & Rehab,Gift,Facilities,Facilities,0,0,0,0,0,0
2022,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Agency Roll Over,Agency Roll Over,568500.81,0,568500.81,0,634250.81,65750
2022,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Development,Development,1195132.56,0,1195132.56,0,1195132.56,0
2022,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Operations,Operations - IRRR,4147135.35,0,4075997.55,71137.8,4076232.34,234.79
2022,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Pass-through Funding,Pass-through Funding,23020111.64,0,23020111.64,0,23497282.77,477171.13
2022,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Programs,Programs,8142880.13,0,8142880.13,0,9311115.77,1168235.64
2022,Iron Range Resources & Rehab,Iron Range Resources & Rehab,Projects,Projects,3926130.21,0,3926130.21,0,6500000,2573869.79
2022,Iron Range Resources & Rehab,Payroll Clearing,-,-,0,0,0,0,0,0
2022,Judicial Standards Board,General,Judicial Standards Board,Judicial Standards Board,445319.48,0,445319.48,0,445319.48,0
2022,Judicial Standards Board,Payroll Clearing,-,-,0,0,0,0,0,0
2022,LCC-Leg Coordinating Comm,Arts & Cultural Heritage Fund,Legislative Coordinating Comm,Legislative Coordinating Comm,5376.2,0,5376.2,0,5376.2,0
2022,LCC-Leg Coordinating Comm,Clean Water Fund,Legislative Coordinating Comm,Legislative Coordinating Comm,9276.93,0,9276.93,0,9276.93,0
2022,LCC-Leg Coordinating Comm,Environment & Natural Resource,Legislative Coordinating Comm,Legislative Coordinating Comm,51760.66,0,51760.66,0,51760.66,0
2022,LCC-Leg Coordinating Comm,Environment & Natural Resource,Legislative Mn Resources Comm (INACTIVE),Legislative Mn Resources Comm (INACTIVE),710964.21,0,710964.21,0,710964.21,0
2022,LCC-Leg Coordinating Comm,General,Legislative Coordinating Comm,Legislative Coordinating Comm,12798366.71,0,12798366.71,0,12798366.71,0
2022,LCC-Leg Coordinating Comm,Outdoor Heritage Fund,Legislative Coordinating Comm,Legislative Coordinating Comm,8878.63,0,8878.63,0,8878.63,0
2022,LCC-Leg Coordinating Comm,Outdoor Heritage Fund,Legislative Coordinating Comm,Lessard Sams Outdoor Heritage,550887.89,0,550887.89,0,550887.89,0
2022,LCC-Leg Coordinating Comm,Parks And Trails Fund,Legislative Coordinating Comm,Legislative Coordinating Comm,4351.18,0,4351.18,0,4351.18,0
2022,LCC-Leg Coordinating Comm,Payroll Clearing,-,-,0,0,0,0,0,0
2022,LCC-Leg Coordinating Comm,Restrict Misc Special Revenue,Legislative Coordinating Comm,Legislative Coordinating Comm,94700.61,0,94700.61,0,94700.61,0
2022,Labor & Industry Dept,ARP-State Fiscal Recovery,Workforce Development,Workforce Development,100000,0,100000,0,100000,0
2022,Labor & Industry Dept,Construction Code,Construction Codes & Services,Construction Codes & Services,33744441.38,0,33744431.38,10,33772014.98,27583.6
2022,Labor & Industry Dept,Federal,General Support Division,General Support Division,293108.44,0,293107.62,0.82,293107.62,0
2022,Labor & Industry Dept,Federal,Labor Standards & Apprenticesp,Labor Standards & Apprenticesp,879898.79,0,879898.79,0,879898.79,0
2022,Labor & Industry Dept,Federal,Workplace Safety,Workplace Safety,5489300,0,5421322.88,67977.12,5421322.88,0
2022,Labor & Industry Dept,General,General Support Division,General Support Division,1077733.89,0,1077733.89,0,1077733.89,0
2022,Labor & Industry Dept,General,Labor Standards,Labor Standards,3022641,0,3022641,0,3022641,0
2022,Labor & Industry Dept,General,Labor Standards & Apprenticesp,Labor Standards & Apprenticesp,1000000,0,1000000,0,1000000,0
2022,Labor & Industry Dept,General,Workforce Development,Workforce Development,4039054.6,0,4039054.6,0,4039054.6,0
2022,Labor & Industry Dept,Miscellaneous Agency,Labor Standards,Labor Standards,0,0,0,0,0,0
2022,Labor & Industry Dept,Payroll Clearing,General Support Division,General Support Division,0,0,0,0,0,0
2022,Labor & Industry Dept,Restrict Misc Special Revenue,Construction Codes & Services,Construction Codes & Services,2284638.57,0,1981206.45,303432.12,1981206.45,0
2022,Labor & Industry Dept,Restrict Misc Special Revenue,General Support Division,General Support Division,5837082.56,0,5837082.56,0,5837082.56,0
2022,Labor & Industry Dept,Restrict Misc Special Revenue,Office of Combative Sports,Office of Combative Sports,75271.94,0,75271.94,0,75271.94,0
2022,Labor & Industry Dept,Restrict Misc Special Revenue,Workers Compensation Division,Workers Compensation-DLI,18441.01,0,9497.01,8944,9497.01,0
2022,Labor & Industry Dept,Workers Compensation,General Support Division,General Support Division,6029069,0,6029069,0,6029069,0
2022,Labor & Industry Dept,Workers Compensation,Workers Compensation Division,Workers Compensation-DLI,29701480.86,0,29698999.56,2481.3,29698999.56,0
2022,Labor & Industry Dept,Workers Compensation,Workplace Safety,Workplace Safety,8610244.52,0,8554086.7,56157.82,8669534.67,115447.97
2022,Labor & Industry Dept,Workforce Development,Employment-based Initiatives,Employment-based Initiatives,1388546.03,0,1388546.03,0,1489235.45,100689.42
2022,Labor & Industry Dept,Workforce Development,Labor Standards,Labor Standards,1610497.79,0,1610497.79,0,1642594.99,32097.2
2022,Labor & Industry Dept,Workforce Development,Labor Standards & Apprenticesp,Labor Standards,0,0,0,0,0,0
2022,Labor & Industry Dept,Workforce Development,Workforce Development,Workforce Development,200000,0,200000,0,200000,0
2022,Legislative Auditor,General,Legislative Audit Comm,Legislative Auditor,7762546.07,0,7762546.07,0,7762546.07,0
2022,Legislative Auditor,Payroll Clearing,-,-,0,0,0,0,0,0
2022,Lottery,Lottery,State Lottery,State Lottery,14734235.54,0,14734235.54,0,14734235.54,0
2022,Lottery,Payroll Clearing,-,-,0,0,0,0,0,0
2022,MN Council on Latino Affairs,General,Chicano Latino Affairs Council,Chicano Latino Affairs Council,437586.22,0,437586.22,0,438056.06,469.84
2022,MN Council on Latino Affairs,Gift,Chicano Latino Affairs Council,Chicano Latino Affairs Council,0,0,0,0,0,0
2022,MN Council on Latino Affairs,Payroll Clearing,-,-,0,0,0,0,0,0
2022,MN St Colleges & Universities,Environment & Natural Resource,MNSCU,MnSCU,434826.63,0,434826.63,0,434826.63,0
2022,MN St Colleges & Universities,General,MNSCU,MnSCU,0,0,0,0,0,0
2022,MN St Colleges & Universities,MN State Colleges/Universities,MNSCU,MnSCU,3939914239.17,0,1550410905.2,2389503333.97,1550649642.8,238737.6
2022,MN St Colleges & Universities,MNSCU Agency Fund,MNSCU,MnSCU,46660843.4,0,41802105.13,4858738.27,41802105.13,0
2022,MN St Colleges & Universities,MNSCU Endowment Fund,MNSCU,MnSCU,219376.17,0,0,219376.17,0,0
2022,MN St Colleges & Universities,MNSCU Enterprise Activities,MNSCU,MnSCU,9791156.33,0,9791156.33,0,9791156.33,0
2022,MN St Colleges & Universities,MNSCU Federal Fund,MNSCU,MnSCU,269686458.61,0,196513944.43,73172514.18,196533592.68,19648.25
2022,MN St Colleges & Universities,MNSCU Gift Fund,MNSCU,MnSCU,588402.54,0,249547.84,338854.7,249547.84,0
2022,MN St Colleges & Universities,MNSCU Revenue Bond,MNSCU,MnSCU,120162006.06,0,99000856.72,21161149.34,99000856.72,0
2022,MN St Colleges & Universities,MNSCU Special Revenue,MNSCU,MnSCU,17076637.83,0,7880415.71,9196222.12,7880415.71,0
2022,MN St Colleges & Universities,Payroll Clearing,-,-,0,0,0,0,0,0
2022,MN St Colleges & Universities,Sub Supplemental & IRA Retire,MNSCU,MnSCU,328095.18,0,328095.18,0,328095.18,0
2022,MN State Retirement System,Correctional Employees Retire,Mn State Retirement System,Correctional Empl Retmnt,91293317.99,0,91293317.99,0,91293909.16,591.17
2022,MN State Retirement System,General,Judges Plan,Judges Plan,0,0,0,0,0,0
2022,MN State Retirement System,General,Legislators Plan,Legislators Plan,0,0,0,0,0,0
2022,MN State Retirement System,Highway Patrol Retirement,Mn State Retirement System,Hwy Patrol Retmnt,64826191.55,0,64826191.55,0,64826225.95,34.4
2022,MN State Retirement System,Judicial Retirement,Judges Plan,Judges Plan,28145557.85,0,28145557.85,0,28145557.85,0
2022,MN State Retirement System,Legislative Annuities,Legislators Plan,Legislators Plan,8754611.34,0,8754611.34,0,8754611.34,0
2022,MN State Retirement System,Payroll Clearing,-,-,0,0,0,0,0,0
2022,MN State Retirement System,Retirement System Building,Mn State Retirement System,Msrs Administration,2091998.69,0,2042374.13,49624.56,2042374.13,0
2022,MN State Retirement System,State Employees Retirement,Mn State Retirement System,Msrs Administration,18274351.74,0,18274351.74,0,18274368.24,16.5
2022,MN State Retirement System,State Employees Retirement,Mn State Retirement System,State Empl Retmnt,986998970.2,0,986998970.2,0,987100792.64,101822.44
2022,MN.IT Services,General,MN.IT Services,Leadership,7808665.86,0,7808665.86,0,7808665.86,0
2022,MN.IT Services,MN.IT Services,MN.IT Services,IT Standard Services,214559922.64,0,196703899.18,17856023.46,197546385.54,842486.36
2022,MN.IT Services,Master Lease,MN.IT Services,IT Standard Services,14665000,0,8535003.69,6129996.31,8535003.69,0
2022,MN.IT Services,Other Misc Special Revenue,MN.IT Services,Projects/Initiatives,470514407.16,250.48,377966357.26,92547799.42,414138143.88,36171536.14
2022,MN.IT Services,Payroll Clearing,-,-,0,0,0,0,0,0
2022,MN.IT Services,Restrict Misc Special Revenue,MN.IT Services,Projects/Initiatives,2920125.33,0,2887389.33,32736,2887389.33,0
2022,MNsure,ARP-State Fiscal Recovery,Health Insurance Marketplace,Health Insurance Marketplace,1374360.2,0,1374360.2,0,1374360.2,0
2022,MNsure,Health Care Access,Health Insurance Marketplace,Health Insurance Marketplace,71700,0,71700,0,71700,0
2022,MNsure,MN Health Insurance Exchange,Health Insurance Marketplace,Health Insurance Marketplace,31271633.86,0,31271633.86,0,31271633.86,0
2022,MNsure,Payroll Clearing,-,-,0,0,0,0,0,0
2022,Marriage & Family Therapy,Health Related Boards,Marriage & Family Therapy Bd,Marriage & Family Therapy Bd,346807.71,0,346807.71,0,356508.54,9700.83
2022,Marriage & Family Therapy,Payroll Clearing,-,-,0,0,0,0,0,0
2022,Marriage & Family Therapy,Restrict Misc Special Revenue,Marriage & Family Therapy Bd,Marriage & Family Therapy Bd,6151.75,0,6151.75,0,6186.25,34.5
2022,Medical Practice Board,Health Related Boards,Medical Practice Board Of,Health Professional Serv Prog,941906.36,0,941906.36,0,973135.04,31228.68
2022,Medical Practice Board,Health Related Boards,Medical Practice Board Of,Medical Practice Operations,4418140.02,0,4418140.02,0,4576812.79,158672.77
2022,Medical Practice Board,Payroll Clearing,-,-,0,0,0,0,0,0
2022,Medical Practice Board,Restrict Misc Special Revenue,Medical Practice Board Of,Medical Practice Operations,99155.5,0,99155.5,0,99807.5,652
2022,Metropolitan Council,ARP-State Fiscal Recovery,Environment,Water Sustainability,132955.32,0,132955.32,0,132955.32,0
2022,Metropolitan Council,Clean Water Fund,Environment,Water Sustainability,1544000,0,1544000,0,1544000,0
2022,Metropolitan Council,Environment & Natural Resource,Environment,Parks,0,0,0,0,0,0
2022,Metropolitan Council,General,Environment,Parks,2540000,0,2540000,0,2540000,0
2022,Metropolitan Council,General,Special Transportation Service,Special Transportation Service,56416000,0,56416000,0,56416000,0
2022,Metropolitan Council,General,Transit System Operations,Transit System Operations,90654000,0,90654000,0,90654000,0
2022,Metropolitan Council,Metro Pks & Trls Lott In Lieu,Environment,Parks,7450000,0,7450000,0,7450000,0
2022,Metropolitan Council,Parks And Trails Fund,Environment,Parks,21712000,0,21712000,0,21712000,0
2022,Metropolitan Council,Transit Assistance,INACTIVE - Transit,INACTVE - Met Council Transit,355077147.76,0,355077147.76,0,355077147.76,0
2022,Military Affairs Dept,ARP-State Fiscal Recovery,Emergency Services,Emergency Services,882588.4,0,882588.4,0,882588.4,0
2022,Military Affairs Dept,Environment & Natural Resource,Maintenance Training Facilities,Maintenance of Training Facilities,0,0,0,0,0,0
2022,Military Affairs Dept,Federal,Emergency Services,Emergency Services,0,0,0,0,0,0
2022,Military Affairs Dept,Federal,General Support,Starbase Minnesota,1822503,0,1612728.66,209774.34,1612728.66,0
2022,Military Affairs Dept,Federal,Maintenance Training Facilities,Maintenance of Training Facilities,152870223.45,-872.21,73722943.55,79148152.11,73845160.35,123089.01
2022,Military Affairs Dept,General,Emergency Services,Emergency Services,2440852.04,0,2440852.04,0,2443076.53,2224.49
2022,Military Affairs Dept,General,Enlistment Incentives,Enlistment Incentives,10622165.35,0,10622165.35,0,10631329.35,9164
2022,Military Affairs Dept,General,General Support,Administrative Services-DMA,3293394.91,0,3293394.91,0,3317330.82,23935.91
2022,Military Affairs Dept,General,Maintenance Training Facilities,Maintenance of Training Facilities,8872084.83,0,8872084.83,0,8938912.16,66827.33
2022,Military Affairs Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2022,Military Affairs Dept,Restrict Misc Special Revenue,Emergency Services,Emergency Services,0,0,0,0,0,0
2022,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Administrative Services-DMA,142098.71,0,50525.33,91573.38,50525.33,0
2022,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Auxiliary Services,1617273.47,0,1056171.45,561102.02,1056171.45,0
2022,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Camp Ripley Timber Sales,161069.78,0,161069.78,0,161069.78,0
2022,Military Affairs Dept,Restrict Misc Special Revenue,Maintenance Training Facilities,Maintenance of Training Facilities,1459099.53,0,1084349.73,374749.8,1084349.73,0
2022,Minn Conservation Corps,All-Terrain Vehicle,Conservation Corps Mn,Operations Conservation Corps,20000,0,20000,0,20000,0
2022,Minn Conservation Corps,Cross Country Ski,Conservation Corps Mn,Operations Conservation Corps,10000,0,10000,0,10000,0
2022,Minn Conservation Corps,Forest Management Investment,Conservation Corps Mn,Operations Conservation Corps,60000,0,60000,0,60000,0
2022,Minn Conservation Corps,General,Conservation Corps Mn,Operations Conservation Corps,455000,0,455000,0,455000,0
2022,Minn Conservation Corps,Invasive Species,Conservation Corps Mn,Operations Conservation Corps,25000,0,25000,0,25000,0
2022,Minn Conservation Corps,Natural Resource Misc Statutry,Conservation Corps Mn,Operations Conservation Corps,35000,0,35000,0,35000,0
2022,Minn Conservation Corps,Off-Highway Motorcycle,Conservation Corps Mn,Operations Conservation Corps,5000,0,5000,0,5000,0
2022,Minn Conservation Corps,Off-Road Vehicle,Conservation Corps Mn,Operations Conservation Corps,0,0,0,0,0,0
2022,Minn Conservation Corps,Snowmobile,Conservation Corps Mn,Operations Conservation Corps,75000,0,75000,0,75000,0
2022,Minn Conservation Corps,State Park,Conservation Corps Mn,Operations Conservation Corps,150000,0,150000,0,150000,0
2022,Minn Conservation Corps,State Pks & Trls Lott In Lieu,Conservation Corps Mn,Operations Conservation Corps,75000,0,75000,0,75000,0
2022,Minn Conservation Corps,Water Recreation,Conservation Corps Mn,Operations Conservation Corps,35000,0,35000,0,35000,0
2022,Minnesota Zoological Garden,ARP-State Fiscal Recovery,Minnesota Zoo,Minnesota Zoo,5877281.16,0,5877281.16,0,5877281.16,0
2022,Minnesota Zoological Garden,Arts & Cultural Heritage Fund,Minnesota Zoo,Minnesota Zoo,2032514.3,0,2032514.3,0,2032514.3,0
2022,Minnesota Zoological Garden,Environment & Natural Resource,Minnesota Zoo,Minnesota Zoo,380670.02,0,380670.02,0,380670.02,0
2022,Minnesota Zoological Garden,Federal,Minnesota Zoo,Minnesota Zoo,7349834.68,0,7328535.98,21298.7,7328535.98,0
2022,Minnesota Zoological Garden,General,Minnesota Zoo,Minnesota Zoo,9809000,0,9809000,0,9809000,0
2022,Minnesota Zoological Garden,Gift,Minnesota Zoo,Minnesota Zoo,3963642.27,0,3963642.27,0,3965534.27,1892
2022,Minnesota Zoological Garden,Payroll Clearing,-,-,0,0,0,0,0,0
2022,Minnesota Zoological Garden,Restrict Misc Special Revenue,Minnesota Zoo,Minnesota Zoo,9761147.64,0,9703220.06,57927.58,9785355.45,82135.39
2022,Minnesota Zoological Garden,Zoos Lottery In Lieu,Minnesota Zoo,Minnesota Zoo,330000,0,330000,0,330000,0
2022,Mmb Debt Service,911 Revenue Bond Debt Service,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,Bond Proceeds Grants,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,Building Construction-Bonded,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,Debt Service,Treasurer Debt Service,Treasurer-Debt Service,979814665.96,0,791585181.87,188229484.09,791585181.87,0
2022,Mmb Debt Service,Duluth RegEX App Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,Duluth RegEx Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,1607652.2,0,1607652.2,0,1607652.2,0
2022,Mmb Debt Service,ElecVehicle Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,ElecVehicle Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,27968.75,0,27968.75,0,27968.75,0
2022,Mmb Debt Service,General,Treasurer Debt Service,Treasurer-Debt Service,24173076.34,0,24173076.34,0,24173076.34,0
2022,Mmb Debt Service,Leg Off Fac COP Debt Service,Treasurer Debt Service,Treasurer-Debt Service,5788750,0,5788750,0,5788750,0
2022,Mmb Debt Service,Lewis Clark Appr Bond Proceed,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,Lewis Clark Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,1247277.5,0,1247277.5,0,1247277.5,0
2022,Mmb Debt Service,MNSCU Capital Projects,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,Maximum Effort School Loan,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,Pension Building Debt Service,Treasurer Debt Service,Treasurer-Debt Service,2102900,0,2102900,0,2102900,0
2022,Mmb Debt Service,Public TV Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,Public TV Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,209579.17,0,209579.17,0,209579.17,0
2022,Mmb Debt Service,Rural Finance Administration,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,St Approp RefBond Debt Service,Treasurer Debt Service,Treasurer-Debt Service,54644550,0,54644550,0,54644550,0
2022,Mmb Debt Service,Stadium Approp BD Debt Service,Treasurer Debt Service,Treasurer-Debt Service,30154087.87,0,30154087.87,0,30154087.87,0
2022,Mmb Debt Service,Stadium Approp Bond Proceed,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,Superfund Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2022,Mmb Debt Service,Superfund Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,400294.96,0,400294.96,0,400294.96,0
2022,Mmb Non-operating,911 Revenue Bond Debt Service,Debt Management,911 Revenue Bonds,0,0,0,0,0,0
2022,Mmb Non-operating,Approp Bond Refunding Proceed,Debt Management,Appropriation Bonds,475,0,475,0,475,0
2022,Mmb Non-operating,Bond Proceeds Grants,Debt Management,Debt Management,0,0,0,0,0,0
2022,Mmb Non-operating,Building Construction-Bonded,Debt Management,Debt Management,0,0,0,0,0,0
2022,Mmb Non-operating,COVID Minnesota,Administrative,Administrative,0,0,0,0,0,0
2022,Mmb Non-operating,Debt Service,Debt Management,GO Bonds,0,0,0,0,0,0
2022,Mmb Non-operating,Disbursements Clearing,Administrative,Administrative,0,0,0,0,0,0
2022,Mmb Non-operating,Duluth RegEX App Bond Proceeds,Debt Management,Debt Management,0,0,0,0,0,0
2022,Mmb Non-operating,ElecVehicle Appr Bond Proceeds,Debt Management,Appropriation Bonds,63891.42,0,3024.53,60866.89,3024.53,0
2022,Mmb Non-operating,Environment & Natural Resource,Administrative,Environmental Trust Fund,0,0,0,0,0,0
2022,Mmb Non-operating,Environmental Trust,Administrative,Environmental Trust Fund,0,0,0,0,0,0
2022,Mmb Non-operating,Federal,Federal Funds,Federal Funds,9397934.03,0,7982059.98,1415874.05,7982059.98,0
2022,Mmb Non-operating,Game And Fish (Operations),Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2022,Mmb Non-operating,General,Administrative,Administrative,11494998.17,0,11494998.17,0,11494998.17,0
2022,Mmb Non-operating,General,Administrative,Police State Aid,9000000,0,9000000,0,9000000,0
2022,Mmb Non-operating,General,Cash Flow,Cash Flow,0,0,0,0,0,0
2022,Mmb Non-operating,General,Contingent,Contingent,0,0,0,0,0,0
2022,Mmb Non-operating,General,Debt Management,Debt Management,0,0,0,0,0,0
2022,Mmb Non-operating,General,Mayo,Mayo,1351000,0,1351000,0,1351000,0
2022,Mmb Non-operating,General,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,7932.24,0,0,7932.24,0,0
2022,Mmb Non-operating,General,Teachers Aid,Teachers Aid,60658000,0,60658000,0,60658000,0
2022,Mmb Non-operating,General,Tort Claims,Tort Claims,144642.09,0,144642.09,0,144642.09,0
2022,Mmb Non-operating,Health Care Access,Administrative,Administrative,0,0,0,0,0,0
2022,Mmb Non-operating,Health Care Access,Administrative,Health Care Access Excess,0,0,0,0,0,0
2022,Mmb Non-operating,Health Care Access,Administrative,Reinsurance Program,0,0,0,0,0,0
2022,Mmb Non-operating,Health Care Response,Administrative,Administrative,0,0,0,0,0,0
2022,Mmb Non-operating,Health Related Boards,Administrative,Administrative,0,0,0,0,0,0
2022,Mmb Non-operating,Health Related Boards,Contingent,Contingent,0,0,0,0,0,0
2022,Mmb Non-operating,Housing Finance Agency,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,4138.63,0,0,4138.63,0,0
2022,Mmb Non-operating,MNSCU Capital Projects,Debt Management,Debt Management,0,0,0,0,0,0
2022,Mmb Non-operating,Master Lease,Debt Management,Debt Management,18473046.46,0,18473046.46,0,18473046.46,0
2022,Mmb Non-operating,Master Lease,Debt Management,MasterLease,2565895.15,0,2565895.15,0,2565895.15,0
2022,Mmb Non-operating,Miscellaneous Agency,Administrative,Administrative,0,0,0,0,0,0
2022,Mmb Non-operating,Miscellaneous Agency,Administrative,Childrens Trust Fund,89271.85,0,0,89271.85,0,0
2022,Mmb Non-operating,Miscellaneous Agency,Debt Management,911 Revenue Bonds,2261926.76,0,0,2261926.76,0,0
2022,Mmb Non-operating,Miscellaneous Agency,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,122441.73,0,0,122441.73,0,0
2022,Mmb Non-operating,Opiate Epidemic Response,Administrative,Administrative,0,0,0,0,0,0
2022,Mmb Non-operating,Other Misc Special Revenue,Administrative,Administrative,0,0,0,0,0,0
2022,Mmb Non-operating,Other Misc Special Revenue,Debt Management,Debt Management,225558.4,0,225558.4,0,225558.4,0
2022,Mmb Non-operating,Permanent School,Administrative,Permanent School Fund,0,0,0,0,0,0
2022,Mmb Non-operating,Public TV Appr Bond Proceeds,Debt Management,Appropriation Bonds,28420,0,28420,0,28420,0
2022,Mmb Non-operating,Renewable Development,Administrative,Administrative,0,0,0,0,0,0
2022,Mmb Non-operating,Restrict Misc Special Revenue,Administrative,Great Lakes Protection Fund,0,0,0,0,0,0
2022,Mmb Non-operating,Restrict Misc Special Revenue,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,7044861.62,0,0,7044861.62,0,0
2022,Mmb Non-operating,Rural Finance Administration,Debt Management,Debt Management,0,0,0,0,0,0
2022,Mmb Non-operating,State Government Special Rev,Administrative,Administrative,0,0,0,0,0,0
2022,Mmb Non-operating,State Government Special Rev,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2022,Mmb Non-operating,Superfund Appr Bond Proceeds,Debt Management,Appropriation Bonds,39445.33,0,39445.33,0,39445.33,0
2022,Mmb Non-operating,Transportation-Loc Bridge&Road,Debt Management,Debt Management,0,0,0,0,0,0
2022,Mmb Non-operating,Trunk Highway,Administrative,Police State Aid,0,0,0,0,0,0
2022,Mmb Non-operating,Trunk Highway Bond Fund,Administrative,Administrative,213000,0,134546,78454,134546,0
2022,Mmb Non-operating,Trunk Highway Bond Fund,Debt Management,Debt Management,0,0,0,0,0,0
2022,Mmb Non-operating,Trunk Highway Bond Fund,General Accounting,General Accounting,0,0,0,0,0,0
2022,Mmb Non-operating,Workers Compensation,Administrative,Administrative,0,0,0,0,0,0
2022,Mmb Non-operating,Workers Compensation,Contingent,Contingent,0,0,0,0,0,0
2022,Mn Management & Budget,ARP-State Fiscal Recovery,Statewide Services,Agency Administration,671280.88,0,671280.88,0,1605588.03,934307.15
2022,Mn Management & Budget,Coronavirus Relief Fund,Statewide Services,Agency Administration,62478.16,0,62478.16,0,62478.16,0
2022,Mn Management & Budget,Federal,Statewide Services,Agency Administration,0,0,0,0,0,0
2022,Mn Management & Budget,General,Statewide Services,Accounting Services,6900507.25,0,6900507.25,0,6902532.65,2025.4
2022,Mn Management & Budget,General,Statewide Services,Agency Administration,9329743.98,0,9329743.98,0,9344423.18,14679.2
2022,Mn Management & Budget,General,Statewide Services,Budget Services,4327243.32,0,4327243.32,0,4340162.98,12919.66
2022,Mn Management & Budget,General,Statewide Services,"Communications, Engagemt & Dev",1008729.39,0,1008729.39,0,1009574.39,845
2022,Mn Management & Budget,General,Statewide Services,Debt Management,600871.43,0,600871.43,0,601021.43,150
2022,Mn Management & Budget,General,Statewide Services,Economic Analysis,598918.38,0,598918.38,0,598918.38,0
2022,Mn Management & Budget,General,Statewide Services,Enterprise Employee Resources,4775717.93,0,4775717.93,0,4776872.93,1155
2022,Mn Management & Budget,Gift,Statewide Services,Agency Administration,845,0,845,0,845,0
2022,Mn Management & Budget,Management Analysis,Statewide Services,"Communications, Engagemt & Dev",12756278.82,0,8787057.98,3969220.84,8787057.98,0
2022,Mn Management & Budget,Management Analysis,Statewide Services,Enterprise Employee Resources,3371160.71,0,2491388.3,879772.41,2491388.3,0
2022,Mn Management & Budget,Miscellaneous Agency,Statewide Insurance Programs,State Employee Group Ins Pgrm,38974374.75,0,38972496.84,1877.91,38972496.84,0
2022,Mn Management & Budget,Miscellaneous Agency,Statewide Services,Enterprise Employee Resources,34281.22,0,24740.04,9541.18,24740.04,0
2022,Mn Management & Budget,Opiate Epidemic Response,Statewide Services,Budget Services,299000,0,299000,0,299000,0
2022,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Agency Administration,13569108.7,0,13419108.7,150000,13469108.7,50000
2022,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Enterprise Employee Resources,1907179.27,0,837236.31,1069942.96,837236.31,0
2022,Mn Management & Budget,Payroll Clearing,-,-,0,0,0,0,0,0
2022,Mn Management & Budget,Public Employees Insurance,Statewide Insurance Programs,Public Employees Insurance Pgrm,348344299.43,0,348344299.43,0,348425434.43,81135
2022,Mn Management & Budget,Restrict Misc Special Revenue,Statewide Services,Agency Administration,853788.85,0,443314.06,410474.79,443314.06,0
2022,Mn Management & Budget,State Employees Insurance,Statewide Insurance Programs,State Employee Group Ins Pgrm,1800043559.77,0,1090314239.32,709729320.45,1090508272.47,194033.15
