Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2025,MN St Colleges & Universities,Payroll Clearing,-,-,0,0,0,0,0,0
2025,MN St Colleges & Universities,Sub Supplemental & IRA Retire,MNSCU,MnSCU,474216.66,0,474216.66,0,400000,-74216.66
2025,MN State Retirement System,Correctional Employees Retire,Mn State Retirement System,Correctional Empl Retmnt,107759684.87,0,107759684.87,0,107774823.19,15138.32
2025,MN State Retirement System,General,Judges Plan,Judges Plan,0,0,0,0,0,0
2025,MN State Retirement System,General,Legislators Plan,Legislators Plan,0,0,0,0,0,0
2025,MN State Retirement System,Highway Patrol Retirement,Mn State Retirement System,Hwy Patrol Retmnt,70441594.96,0,70441594.96,0,70441594.96,0
2025,MN State Retirement System,Judicial Retirement,Judges Plan,Judges Plan,31740617.25,0,31740617.25,0,31748095.99,7478.74
2025,MN State Retirement System,Legislative Annuities,Legislators Plan,Legislators Plan,8466236.16,0,8466236.16,0,8466236.16,0
2025,MN State Retirement System,Other Misc Special Revenue,Mn State Retirement System,Msrs Administration,9159.07,0,4159.07,5000,4159.07,0
2025,MN State Retirement System,Payroll Clearing,-,-,0,0,0,0,0,0
2025,MN State Retirement System,Retirement System Building,Mn State Retirement System,Msrs Administration,1796448.12,0,1796448.12,0,1796448.12,0
2025,MN State Retirement System,State Employees Retirement,Mn State Retirement System,Msrs Administration,27864695.67,0,27864695.67,0,27866767.67,2072
2025,MN State Retirement System,State Employees Retirement,Mn State Retirement System,State Empl Retmnt,1088496661.66,0,1088496661.66,0,1088588803.23,92141.57
2025,MN.IT Services,General,MN.IT Services,Leadership,37017232.56,159506.6,36857725.96,0,37023686.63,6454.07
2025,MN.IT Services,MN.IT Services,MN.IT Services,IT Standard Services,250216610.81,1755317.26,247307882.97,1153410.58,249124476.49,61276.26
2025,MN.IT Services,Master Lease,MN.IT Services,IT Standard Services,23797659.67,0,23797659.67,0,23797659.67,0
2025,MN.IT Services,Other Misc Special Revenue,MN.IT Services,Enterprise IT Security,1716314.49,0,1133566.49,582748,1133566.49,0
2025,MN.IT Services,Other Misc Special Revenue,MN.IT Services,Projects/Initiatives,591850508.08,15360775.83,531960990.83,44528741.42,560963603.87,13641837.21
2025,MN.IT Services,Payroll Clearing,-,-,0,0,0,0,0,0
2025,MN.IT Services,Restrict Misc Special Revenue,MN.IT Services,Projects/Initiatives,1068402.36,0,1068402.36,0,1068402.36,0
2025,MNsure,General,Health Insurance Marketplace,Health Insurance Marketplace,0,0,0,0,0,0
2025,MNsure,Health Care Access,Health Insurance Marketplace,Health Insurance Marketplace,284868.48,0,284868.48,0,284869.48,1
2025,MNsure,MN Health Insurance Exchange,Health Insurance Marketplace,Health Insurance Marketplace,46853206.79,0,46853206.79,0,53141807.65,6288600.86
2025,MNsure,Payroll Clearing,-,-,0,0,0,0,0,0
2025,MNsure,Restrict Misc Special Revenue,Health Insurance Marketplace,Health Insurance Marketplace,0,0,0,0,0,0
2025,Marriage & Family Therapy,Health Related Boards,Marriage & Family Therapy Bd,Marriage & Family Therapy Bd,435070.73,0,435070.73,0,445896.97,10826.24
2025,Marriage & Family Therapy,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Marriage & Family Therapy,Restrict Misc Special Revenue,Marriage & Family Therapy Bd,Marriage & Family Therapy Bd,7431.75,0,7431.75,0,7500,68.25
2025,Medical Practice Board,Health Related Boards,Medical Practice Board Of,Medical Practice Operations,4708693.81,13229,4695464.81,0,5047151.31,338457.5
2025,Medical Practice Board,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Medical Practice Board,Restrict Misc Special Revenue,Medical Practice Board Of,Medical Practice Operations,152109,0,85655.25,66453.75,103000,17344.75
2025,Metropolitan Council,Building Construction-Bonded,Environment,Parks,1000000,0,0,1000000,0,0
2025,Metropolitan Council,Building Construction-Bonded,Environment,Water Sustainability,15000000,0,0,15000000,0,0
2025,Metropolitan Council,Clean Water Fund,Environment,Water Sustainability,1875000,0,1875000,0,1875000,0
2025,Metropolitan Council,Environment & Natural Resource,Environment,Parks,5721450.95,451551.33,5269899.62,0,5721450.95,0
2025,Metropolitan Council,General,Environment,Parks,6165000,0,6165000,0,6165000,0
2025,Metropolitan Council,General,Special Transportation Service,Special Transportation Service,55976000,0,55976000,0,55976000,0
2025,Metropolitan Council,General,Transit System Operations,Transit System Operations,42454077,0,42454077,0,42454077,0
2025,Metropolitan Council,Metro Pks & Trls Lott In Lieu,Environment,Parks,10850000,0,10850000,0,10850000,0
2025,Metropolitan Council,Parks And Trails Fund,Environment,Parks,29167000,0,29167000,0,29167000,0
2025,Metropolitan Council,Transit Assistance,Transit System Operations,Transit System Operations,390137148.29,0,374977564.77,15159583.52,374977564.77,0
2025,Military Affairs Dept,Environment & Natural Resource,Maintenance Training Facilities,Maintenance of Training Facilities,182305.8,0,182305.8,0,182305.8,0
2025,Military Affairs Dept,Federal,Emergency Services,Emergency Services,0,0,0,0,0,0
2025,Military Affairs Dept,Federal,General Support,Starbase Minnesota,2000000,0,1664183.11,335816.89,1664183.11,0
2025,Military Affairs Dept,Federal,Maintenance Training Facilities,Maintenance of Training Facilities,198502490.15,117645.57,98519381.07,99865463.51,98639217.33,2190.69
2025,Military Affairs Dept,General,Emergency Services,Emergency Services,2046028.84,924.49,2045104.35,0,2046028.84,0
2025,Military Affairs Dept,General,Enlistment Incentives,Enlistment Incentives,13538728.32,0,13538728.32,0,13538728.32,0
2025,Military Affairs Dept,General,General Support,Administrative Services-DMA,5420039.5,6470.94,5413568.56,0,5424104.5,4065
2025,Military Affairs Dept,General,Maintenance Training Facilities,Maintenance of Training Facilities,10539034.56,54863.7,10484170.86,0,10559225.22,20190.66
2025,Military Affairs Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Military Affairs Dept,Restrict Misc Special Revenue,Emergency Services,Emergency Services,0,0,0,0,0,0
2025,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Administrative Services-DMA,66407.61,0,63518.42,2889.19,63518.42,0
2025,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Auxiliary Services,600508.46,0,518729.88,81778.58,518729.88,0
2025,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Camp Ripley Timber Sales,99778.4,98253,0,1525.4,98253,0
2025,Military Affairs Dept,Restrict Misc Special Revenue,Maintenance Training Facilities,Maintenance of Training Facilities,2328053.32,0,2097794.61,230258.71,2109278.37,11483.76
2025,Minn Conservation Corps,All-Terrain Vehicle,Conservation Corps Mn,Operations Conservation Corps,0,0,0,0,0,0
2025,Minn Conservation Corps,Forest Management Investment,Conservation Corps Mn,Operations Conservation Corps,70454.5,0,70454.5,0,75000,4545.5
2025,Minn Conservation Corps,General,Conservation Corps Mn,Operations Conservation Corps,580000,0,580000,0,580000,0
2025,Minn Conservation Corps,Off-Highway Motorcycle,Conservation Corps Mn,Operations Conservation Corps,0,0,0,0,0,0
2025,Minn Conservation Corps,Off-Road Vehicle,Conservation Corps Mn,Operations Conservation Corps,0,0,0,0,0,0
2025,Minn Conservation Corps,State Park,Conservation Corps Mn,Operations Conservation Corps,267615.24,0,267615.24,0,269887.99,2272.75
2025,Minn Conservation Corps,State Pks & Trls Lott In Lieu,Conservation Corps Mn,Operations Conservation Corps,22727.25,0,22727.25,0,25000,2272.75
2025,Minn Conservation Corps,Water Management Account,Conservation Corps Mn,Operations Conservation Corps,0,0,0,0,0,0
2025,Minn Conservation Corps,Water Recreation,Conservation Corps Mn,Operations Conservation Corps,173892.46,2272.75,171619.71,0,192106.53,18214.07
2025,Minnesota Zoological Garden,Arts & Cultural Heritage Fund,Minnesota Zoo,Minnesota Zoo,1858054.88,714.69,1857340.19,0,1858054.88,0
2025,Minnesota Zoological Garden,Building Construction-Bonded,Minnesota Zoo,Minnesota Zoo,13740000,930309.5,0,12809690.5,11000000,10069690.5
2025,Minnesota Zoological Garden,Environment & Natural Resource,Minnesota Zoo,Minnesota Zoo,319291.29,0,319291.29,0,319291.29,0
2025,Minnesota Zoological Garden,Federal,Minnesota Zoo,Minnesota Zoo,243555.38,0,168286.45,75268.93,168286.45,0
2025,Minnesota Zoological Garden,General,Minnesota Zoo,Minnesota Zoo,14135096.5,0,14135096.5,0,14135096.5,0
2025,Minnesota Zoological Garden,Gift,Minnesota Zoo,Minnesota Zoo,5239460.2,2983.18,3198259.42,2038217.6,3201242.6,0
2025,Minnesota Zoological Garden,Master Lease,Minnesota Zoo,Minnesota Zoo,693005.65,0,693005.65,0,693005.65,0
2025,Minnesota Zoological Garden,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Minnesota Zoological Garden,Restrict Misc Special Revenue,Minnesota Zoo,Minnesota Zoo,27949093.83,20379.89,25113564.47,2815149.47,25133944.36,0
2025,Minnesota Zoological Garden,Zoos Lottery In Lieu,Minnesota Zoo,Minnesota Zoo,255000,0,255000,0,255000,0
2025,Mmb Debt Service,911 Revenue Bond Debt Service,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,Bond Proceeds Grants,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,Building Construction-Bonded,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,Debt Service,Treasurer Debt Service,Treasurer-Debt Service,1237665241.54,0,1237650690.66,14550.88,1237650690.66,0
2025,Mmb Debt Service,Duluth RegEX App Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,Duluth RegEx Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,7192528.76,0,7192528.76,0,7192528.76,0
2025,Mmb Debt Service,ElecVehicle Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,ElecVehicle Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,218725,0,218725,0,218725,0
2025,Mmb Debt Service,General,Treasurer Debt Service,Treasurer-Debt Service,24177839.25,0,24177839.25,0,24177839.25,0
2025,Mmb Debt Service,Leg Off Fac COP Debt Service,Treasurer Debt Service,Treasurer-Debt Service,5789750,0,5789750,0,5789750,0
2025,Mmb Debt Service,Lewis Clark Appr Bond Proceed,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,Lewis Clark Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,1253365,0,1253365,0,1253365,0
2025,Mmb Debt Service,MNSCU Capital Projects,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,Maximum Effort School Loan,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,Pension Building Debt Service,Treasurer Debt Service,Treasurer-Debt Service,1040000,0,1040000,0,1040000,0
2025,Mmb Debt Service,Public TV Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,Public TV Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,1627450,0,1627450,0,1627450,0
2025,Mmb Debt Service,Rural Finance Administration,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,St Approp RefBond Debt Service,Treasurer Debt Service,Treasurer-Debt Service,52109250,0,52109250,0,52109250,0
2025,Mmb Debt Service,State Office Building COP Bond,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,State Office Building COP Debt,Treasurer Debt Service,Treasurer-Debt Service,35920000,0,35920000,0,35920000,0
2025,Mmb Debt Service,Superfund Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2025,Mmb Debt Service,Superfund Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,1908962.5,0,1908962.5,0,1908962.5,0
2025,Mmb Non-operating,911 Revenue Bond Debt Service,Debt Management,911 Revenue Bonds,0,0,0,0,0,0
2025,Mmb Non-operating,Approp Bond Refunding Proceed,Debt Management,Appropriation Bonds,400,0,400,0,400,0
2025,Mmb Non-operating,Bond Proceeds Grants,Debt Management,Debt Management,0,0,0,0,0,0
2025,Mmb Non-operating,Building Construction-Bonded,Debt Management,Debt Management,0,0,0,0,0,0
2025,Mmb Non-operating,Debt Service,Debt Management,GO Bonds,186646.2,0,186646.2,0,186646.2,0
2025,Mmb Non-operating,Disbursements Clearing,Administrative,Administrative,0,0,0,0,0,0
2025,Mmb Non-operating,Duluth RegEX App Bond Proceeds,Debt Management,Debt Management,1549.95,0,1549.95,0,1549.95,0
2025,Mmb Non-operating,ElecVehicle Appr Bond Proceeds,Debt Management,Appropriation Bonds,0,0,0,0,0,0
2025,Mmb Non-operating,Environment & Natural Resource,Administrative,Environmental Trust Fund,0,0,0,0,0,0
2025,Mmb Non-operating,Environmental Trust,Administrative,Environmental Trust Fund,0,0,0,0,0,0
2025,Mmb Non-operating,Federal,Federal Funds,Federal Funds,8412862.81,0,6620001.92,1792860.89,6620001.92,0
2025,Mmb Non-operating,Game And Fish (Operations),Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2025,Mmb Non-operating,General,Administrative,Administrative,17255951.25,0,17255951.25,0,17255951.25,0
2025,Mmb Non-operating,General,Administrative,Police State Aid,9000000,0,9000000,0,9000000,0
2025,Mmb Non-operating,General,Administrative,Reinsurance Program,0,0,0,0,0,0
2025,Mmb Non-operating,General,Cash Flow,Cash Flow,0,0,0,0,0,0
2025,Mmb Non-operating,General,Contingent,Contingent,0,0,0,0,0,0
2025,Mmb Non-operating,General,Debt Management,Debt Management,950,0,950,0,950,0
2025,Mmb Non-operating,General,Mayo,Mayo,1799000,0,1799000,0,1799000,0
2025,Mmb Non-operating,General,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,844,0,0,844,0,0
2025,Mmb Non-operating,General,Teachers Aid,Teachers Aid,62196000,0,62196000,0,62196000,0
2025,Mmb Non-operating,General,Tort Claims,Tort Claims,0,0,0,0,0,0
2025,Mmb Non-operating,General Projects,Cash Flow,Cash Flow,0,0,0,0,0,0
2025,Mmb Non-operating,Health Care Access,Administrative,Administrative,0,0,0,0,0,0
2025,Mmb Non-operating,Health Care Access,Administrative,Health Care Access Excess,0,0,0,0,0,0
2025,Mmb Non-operating,Health Care Response,Administrative,Administrative,0,0,0,0,0,0
2025,Mmb Non-operating,Health Related Boards,Administrative,Administrative,0,0,0,0,0,0
2025,Mmb Non-operating,Health Related Boards,Contingent,Contingent,0,0,0,0,0,0
2025,Mmb Non-operating,Heritage Enhancement,Administrative,Administrative,0,0,0,0,0,0
2025,Mmb Non-operating,MNSCU Capital Projects,Debt Management,Debt Management,0,0,0,0,0,0
2025,Mmb Non-operating,Master Lease,Debt Management,Debt Management,29000864.17,0,29000864.17,0,29000864.17,0
2025,Mmb Non-operating,Master Lease,Debt Management,MasterLease,0,0,0,0,0,0
2025,Mmb Non-operating,Miscellaneous Agency,Administrative,Administrative,0,0,0,0,0,0
2025,Mmb Non-operating,Miscellaneous Agency,Administrative,Childrens Trust Fund,0,0,0,0,0,0
2025,Mmb Non-operating,Miscellaneous Agency,Debt Management,911 Revenue Bonds,638970.68,0,0,638970.68,0,0
2025,Mmb Non-operating,Miscellaneous Agency,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,100000,0,0,100000,0,0
2025,Mmb Non-operating,Opiate Epidemic Response,Administrative,Administrative,0,0,0,0,0,0
2025,Mmb Non-operating,Other Misc Special Revenue,Administrative,Administrative,2475000,0,2475000,0,2475000,0
2025,Mmb Non-operating,Other Misc Special Revenue,Debt Management,Debt Management,1917449.39,0,1917449.39,0,1917449.39,0
2025,Mmb Non-operating,Other Misc Special Revenue,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2025,Mmb Non-operating,Permanent School,Administrative,Permanent School Fund,0,0,0,0,0,0
2025,Mmb Non-operating,Public TV Appr Bond Proceeds,Debt Management,Appropriation Bonds,0,0,0,0,0,0
2025,Mmb Non-operating,Renewable Development,Administrative,Administrative,-10135738.49,0,0,-10135738.49,0,0
2025,Mmb Non-operating,Restrict Misc Special Revenue,Administrative,Childrens Trust Fund,0,0,0,0,0,0
2025,Mmb Non-operating,Restrict Misc Special Revenue,Administrative,Great Lakes Protection Fund,0,0,0,0,0,0
2025,Mmb Non-operating,Restrict Misc Special Revenue,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,513687.63,0,0,513687.63,0,0
2025,Mmb Non-operating,Rural Finance Administration,Debt Management,Debt Management,0,0,0,0,0,0
2025,Mmb Non-operating,State Airports,Administrative,Administrative,0,0,0,0,0,0
2025,Mmb Non-operating,State Government Special Rev,Administrative,Administrative,0,0,0,0,0,0
2025,Mmb Non-operating,State Government Special Rev,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,0,0,0,0,0,0
2025,Mmb Non-operating,State Office Building COP Bond,Administrative,Administrative,0,0,0,0,0,0
2025,Mmb Non-operating,Superfund Appr Bond Proceeds,Debt Management,Appropriation Bonds,0,0,0,0,0,0
2025,Mmb Non-operating,Transportation-Loc Bridge&Road,Debt Management,Debt Management,0,0,0,0,0,0
2025,Mmb Non-operating,Trunk Highway,Administrative,Police State Aid,0,0,0,0,0,0
2025,Mmb Non-operating,Trunk Highway Bond Fund,Administrative,Administrative,240000,0,0,240000,0,0
2025,Mmb Non-operating,Trunk Highway Bond Fund,Debt Management,Debt Management,0,0,0,0,0,0
2025,Mmb Non-operating,Trunk Highway Bond Fund,General Accounting,General Accounting,0,0,0,0,0,0
2025,Mmb Non-operating,Workers Compensation,Administrative,Administrative,0,0,0,0,0,0
2025,Mmb Non-operating,Workers Compensation,Contingent,Contingent,0,0,0,0,0,0
2025,Mn Management & Budget,ARP-State Fiscal Recovery,Statewide Services,Agency Administration,187075.23,0,187075.23,0,187075.23,0
2025,Mn Management & Budget,Family and Medical Benefit Ins,Statewide Services,Accounting Services,0,0,0,0,0,0
2025,Mn Management & Budget,General,Statewide Insurance Programs,State Employee Group Ins Pgrm,2470000,0,2470000,0,2470000,0
2025,Mn Management & Budget,General,Statewide Services,Accounting Services,8513646.65,18314.33,8495332.32,0,8521249.86,7603.21
2025,Mn Management & Budget,General,Statewide Services,Agency Administration,22542094.73,1506211.71,21035883.02,0,22661736.06,119641.33
2025,Mn Management & Budget,General,Statewide Services,Budget Services,7441858.88,0,7441858.88,0,7441997.61,138.73
2025,Mn Management & Budget,General,Statewide Services,"Communications, Engagemt & Dev",2544992.17,36640.8,2508351.37,0,2551576.53,6584.36
2025,Mn Management & Budget,General,Statewide Services,Debt Management,2140580.81,450,2140130.81,0,2140580.81,0
2025,Mn Management & Budget,General,Statewide Services,Economic Analysis,870509.99,2000,868509.99,0,870509.99,0
2025,Mn Management & Budget,General,Statewide Services,Enterprise Employee Resources,6614209.83,10320,6603889.83,0,6615561.83,1352
2025,Mn Management & Budget,General,Statewide Services,Planning and Policy,3765939.84,33754.86,3732184.98,0,3769138.02,3198.18
2025,Mn Management & Budget,Gift,Statewide Services,Agency Administration,0,0,0,0,0,0
2025,Mn Management & Budget,Gift,Statewide Services,Planning and Policy,0,0,0,0,0,0
2025,Mn Management & Budget,Management Analysis,Statewide Services,"Communications, Engagemt & Dev",17608188.88,17.47,17608171.41,0,17613197.49,5008.61
2025,Mn Management & Budget,Management Analysis,Statewide Services,Enterprise Employee Resources,3502913.38,0,3352994.26,149919.12,3360398.64,7404.38
2025,Mn Management & Budget,Miscellaneous Agency,Statewide Insurance Programs,State Employee Group Ins Pgrm,45226333.6,0,45118361.29,107972.31,45130013.7,11652.41
2025,Mn Management & Budget,Miscellaneous Agency,Statewide Services,Enterprise Employee Resources,7453.01,0,7453.01,0,7453.01,0
2025,Mn Management & Budget,Opiate Epidemic Response,Statewide Services,Budget Services,297750.24,0,297750.24,0,297750.24,0
2025,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Agency Administration,14875012.91,596793.09,13971394.82,306825,14573236.09,5048.18
2025,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Budget Services,747767.96,50657.5,209914.86,487195.6,310610.39,50038.03
2025,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Enterprise Employee Resources,3827608.5,1490,1648434.17,2177684.33,2615705.13,965780.96
2025,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Planning and Policy,866734.16,0,844150.16,22584,844150.16,0
2025,Mn Management & Budget,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Mn Management & Budget,Public Employees Insurance,Statewide Insurance Programs,Public Employees Insurance Pgrm,327988294,0,253425684.26,74562609.74,253504783.56,79099.3
2025,Mn Management & Budget,Restrict Misc Special Revenue,Statewide Services,Agency Administration,27689.23,0,21170.03,6519.2,21170.03,0
2025,Mn Management & Budget,State Employees Insurance,Statewide Insurance Programs,State Employee Group Ins Pgrm,1479825777.11,170840.09,1425014084.87,54640852.15,1425568438.3,383513.34
2025,Mn State Academies,Endowment,Minnesota State Academies,Academy For The Deaf,9.64,0,9.64,0,9.64,0
2025,Mn State Academies,Federal,Minnesota State Academies,Academy For The Blind,17956.17,0,17956.17,0,17956.17,0
2025,Mn State Academies,Federal,Minnesota State Academies,Academy For The Deaf,152252.96,0,152252.96,0,152525.23,272.27
2025,Mn State Academies,Federal,Minnesota State Academies,Academy Operations,151591.12,0,151591.12,0,151591.12,0
2025,Mn State Academies,General,Minnesota State Academies,Academy For The Blind,3534491.32,0,3534491.32,0,3534491.32,0
2025,Mn State Academies,General,Minnesota State Academies,Academy For The Deaf,5625610.44,0,5625610.44,0,5625610.44,0
2025,Mn State Academies,General,Minnesota State Academies,Academy Operations,8401185.11,0,8401185.11,0,8592221.72,191036.61
2025,Mn State Academies,Gift,Minnesota State Academies,Academy For The Blind,47403.58,0,47403.58,0,47403.58,0
2025,Mn State Academies,Gift,Minnesota State Academies,Academy For The Deaf,26699.39,0,26699.39,0,26699.39,0
2025,Mn State Academies,Miscellaneous Agency,Minnesota State Academies,Academy For The Blind,19246.85,0,19246.85,0,19246.85,0
2025,Mn State Academies,Miscellaneous Agency,Minnesota State Academies,Academy For The Deaf,109704.89,0,109704.89,0,109704.89,0
2025,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy For The Blind,2165431.38,0,2165431.38,0,2165431.38,0
2025,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy For The Deaf,1715589.21,0,1715589.21,0,1715589.21,0
2025,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy Operations,91982.49,0,91982.49,0,91982.49,0
2025,Mn State Academies,Payroll Clearing,-,-,0,0,0,0,0,0
2025,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy For The Blind,17246.84,0,17246.84,0,17246.84,0
2025,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy For The Deaf,24435.87,0,24435.87,0,24435.87,0
2025,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy Operations,281923.73,0,281923.73,0,281923.73,0
2025,Natural Resources Dept,All-Terrain Vehicle,Enforcement,Enforcement,4105569.1,270865.09,3834704.01,0,4124105.9,18536.8
2025,Natural Resources Dept,All-Terrain Vehicle,Fish And Wildlife,Fish And Wildlife,167692.21,0,167692.21,0,208224.26,40532.05
2025,Natural Resources Dept,All-Terrain Vehicle,Parks And Trails,Community Partnerships,3577275.54,945044.81,2632230.73,0,3609194.34,31918.8
2025,Natural Resources Dept,All-Terrain Vehicle,Parks And Trails,Parks And Trails,3325003.18,267831.43,3057171.75,0,3352146.39,27143.21
2025,Natural Resources Dept,All-Terrain Vehicle,Pass Through Funds,Pass Through Funds,114489.7,0,114489.7,0,114489.7,0
2025,Natural Resources Dept,Building Construction-Bonded,Ecological and Water Resources,Ecological and Water Resources,9000000,0,0,9000000,0,0
2025,Natural Resources Dept,Building Construction-Bonded,Forestry,Forest Management,1000000,0,0,1000000,1000000,1000000
2025,Natural Resources Dept,Building Construction-Bonded,Operations Support,Operations Support,33000000,1859870,130,31140000,33000000,31140000
2025,Natural Resources Dept,Building Construction-Bonded,Parks And Trails,Parks And Trails,1000000,0,0,1000000,0,0
2025,Natural Resources Dept,Clean Water Fund,Ecological and Water Resources,Ecological and Water Resources,8710257.31,1076.52,8709180.79,0,8847493.61,137236.3
2025,Natural Resources Dept,Clean Water Fund,Fish And Wildlife,Fish And Wildlife,2290489.91,0,2290489.91,0,2353029.29,62539.38
2025,Natural Resources Dept,Clean Water Fund,Forestry,Forest Management,642340.47,106944,535396.47,0,642340.47,0
2025,Natural Resources Dept,Clean Water Fund,Pass Through Funds,Pass Through Funds,83674.23,0,83674.23,0,83674.23,0
2025,Natural Resources Dept,Computerized Lic Deer/Bear Mgm,Fish And Wildlife,Fish And Wildlife,567828.66,0,567828.66,0,570848.39,3019.73
2025,Natural Resources Dept,Cross Country Ski,Parks And Trails,Community Partnerships,422991.25,0,259371.79,163619.46,316142.21,56770.42
2025,Natural Resources Dept,Deer Habitat Improvement,Fish And Wildlife,Fish And Wildlife,8552265.19,0,8552265.19,0,8554584.78,2319.59
2025,Natural Resources Dept,Deer Habitat Improvement,Pass Through Funds,Pass Through Funds,160303.03,0,160303.03,0,160303.03,0
2025,Natural Resources Dept,Endowment,Ecological and Water Resources,Ecological and Water Resources,110.85,0,0,110.85,0,0
2025,Natural Resources Dept,Environment & Natural Resource,Ecological and Water Resources,Ecological and Water Resources,8053034.85,609234.19,6893547.83,550252.83,8419202.54,916420.52
2025,Natural Resources Dept,Environment & Natural Resource,Fish And Wildlife,Fish And Wildlife,744082.04,60000,684082.04,0,830784.97,86702.93
2025,Natural Resources Dept,Environment & Natural Resource,Forestry,Forest Management,446650.9,28927.71,417723.19,0,529427.11,82776.21
2025,Natural Resources Dept,Environment & Natural Resource,Lands & Minerals,Lands & Minerals,196710.5,0,196710.5,0,196710.5,0
2025,Natural Resources Dept,Environment & Natural Resource,Operations Support,Operations Support,673409.69,19059.21,632219.81,24139.33,649270.44,-2008.58
2025,Natural Resources Dept,Environment & Natural Resource,Parks And Trails,Parks And Trails,11301706.51,4331281.66,6970424.85,0,12076901.08,775194.57
2025,Natural Resources Dept,Environment & Natural Resource,Pass Through Funds,Pass Through Funds,26109789.39,20530472.31,5579317.08,0,26109789.39,0
2025,Natural Resources Dept,Federal,Ecological and Water Resources,Ecological and Water Resources,24509907.99,23874.84,8315413.35,16170619.8,8800893.74,461605.55
2025,Natural Resources Dept,Federal,Enforcement,Enforcement,5900670.19,2210,2515478.81,3382981.38,2522856.12,5167.31
2025,Natural Resources Dept,Federal,Fish And Wildlife,Fish And Wildlife,2409584.03,0,2379477.8,30106.23,2409584.03,30106.23
2025,Natural Resources Dept,Federal,Forestry,Forest Management,27553689.66,144369.21,4587038.39,22822282.06,5009979.21,278571.61
2025,Natural Resources Dept,Federal,Operations Support,Operations Support,18310.9,0,18310.9,0,18310.9,0
2025,Natural Resources Dept,Federal,Parks And Trails,Community Partnerships,5655136.82,19632.97,2285314.9,3350188.95,3135995.92,831048.05
2025,Natural Resources Dept,Federal,Parks And Trails,Parks And Trails,0,0,0,0,0,0
2025,Natural Resources Dept,Forest Management Investment,Forestry,Forest Management,15785156.07,0,15785156.07,0,15785156.07,0
2025,Natural Resources Dept,Forest Management Investment,Lands & Minerals,Lands & Minerals,408944.94,0,408944.94,0,409000,55.06
2025,Natural Resources Dept,Forest Management Investment,Pass Through Funds,Pass Through Funds,84909.23,0,84909.23,0,84909.23,0
2025,Natural Resources Dept,Game And Fish (Operations),Ecological and Water Resources,Ecological and Water Resources,2714943.25,198.07,2714745.18,0,2730715.24,15771.99
