Budget Period,Agency,Fund,Program,Activity,Available Amount,Obligated Amount,Spend Amount,Remaining Amount,Budget Amount,Budget Remaining Amount
2026,Metropolitan Council,Clean Water Fund,Environment,Water Sustainability,2025000,1012500,1012500,0,2025000,0
2026,Metropolitan Council,Environment & Natural Resource,Environment,Parks,0,0,0,0,0,0
2026,Metropolitan Council,General,Environment,Parks,3440000,450000,2990000,0,3440000,0
2026,Metropolitan Council,General,Environment,Water Sustainability,750000,375000,375000,0,750000,0
2026,Metropolitan Council,General,Special Transportation Service,Special Transportation Service,112507000,56253500.02,56253499.98,0,112507000,0
2026,Metropolitan Council,General,Transit System Operations,Transit System Operations,31751000,875499.98,875500.02,30000000,1751000,0
2026,Metropolitan Council,Metro Pks & Trls Lott In Lieu,Environment,Parks,9200000,4599999.98,4600000.02,0,9200000,0
2026,Metropolitan Council,Parks And Trails Fund,Environment,Parks,24310000,12155000.02,12154999.98,0,24310000,0
2026,Metropolitan Council,Transit Assistance,Transit System Operations,Transit System Operations,431469780.14,0,157469346.74,274000433.4,427670000,270200653.26
2026,Military Affairs Dept,Environment & Natural Resource,Maintenance Training Facilities,Maintenance of Training Facilities,4694.2,0,4694.2,0,4694.2,0
2026,Military Affairs Dept,Federal,Emergency Services,Emergency Services,17217.75,0,17217.75,0,17217.75,0
2026,Military Affairs Dept,Federal,General Support,Starbase Minnesota,2000000,1000000,813348.15,186651.85,2000000,186651.85
2026,Military Affairs Dept,Federal,Maintenance Training Facilities,Maintenance of Training Facilities,198693796.79,61309622.51,49010570.29,111106912.3,157342408,47022215.2
2026,Military Affairs Dept,General,Emergency Services,Emergency Services,538686.3,76803.29,214103.81,247779.2,486313.7,195406.6
2026,Military Affairs Dept,General,Enlistment Incentives,Enlistment Incentives,20316090.19,3121092.35,4349815.32,15966274.87,20316090.19,12845182.52
2026,Military Affairs Dept,General,General Support,Administrative Services-DMA,21717999.22,15345832.51,4557298.46,4186216.26,21674734.22,1771603.25
2026,Military Affairs Dept,General,Maintenance Training Facilities,Maintenance of Training Facilities,10270179.2,4381062.98,3648586.95,3549195.46,10234407.17,2204757.24
2026,Military Affairs Dept,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Military Affairs Dept,Restrict Misc Special Revenue,Emergency Services,Emergency Services,363122.8,0,0,363122.8,0,0
2026,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Administrative Services-DMA,134972.1,17042.17,23220.63,100463.71,49600,9337.2
2026,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Auxiliary Services,1675267.34,78103.51,296327.28,1356940.06,502510,128079.21
2026,Military Affairs Dept,Restrict Misc Special Revenue,General Support,Camp Ripley Timber Sales,730330.83,0,0,730330.83,100000,100000
2026,Military Affairs Dept,Restrict Misc Special Revenue,Maintenance Training Facilities,Maintenance of Training Facilities,4012561.22,1426675.1,860793.46,3149776.89,2438463.93,150995.37
2026,Minn Conservation Corps,All-Terrain Vehicle,Conservation Corps Mn,Operations Conservation Corps,24500,24500,0,0,24500,0
2026,Minn Conservation Corps,Forest Management Investment,Conservation Corps Mn,Operations Conservation Corps,103545.5,31818.25,45454.5,26272.75,101272.75,24000
2026,Minn Conservation Corps,General,Conservation Corps Mn,Operations Conservation Corps,580000,0,580000,0,580000,0
2026,Minn Conservation Corps,Invasive Species,Conservation Corps Mn,Operations Conservation Corps,49000,49000,0,0,49000,0
2026,Minn Conservation Corps,State Park,Conservation Corps Mn,Operations Conservation Corps,206813.87,118454.7,84090.75,4268.42,204541.12,1995.67
2026,Minn Conservation Corps,State Pks & Trls Lott In Lieu,Conservation Corps Mn,Operations Conservation Corps,27272.75,2272.75,22727.25,2272.75,25000,0
2026,Minn Conservation Corps,Water Recreation,Conservation Corps Mn,Operations Conservation Corps,117259.54,31318.2,45454.5,40486.84,99045.47,22272.77
2026,Minnesota Zoological Garden,Arts & Cultural Heritage Fund,Minnesota Zoo,Minnesota Zoo,1952380.98,928469.6,893057.86,911448.6,1952380.98,130853.52
2026,Minnesota Zoological Garden,Environment & Natural Resource,Minnesota Zoo,Minnesota Zoo,712880.37,161571.11,69614.29,542344.83,297505.61,66320.21
2026,Minnesota Zoological Garden,Federal,Minnesota Zoo,Minnesota Zoo,251178.21,127417.97,79382.39,113331.96,214278.21,7477.85
2026,Minnesota Zoological Garden,General,Minnesota Zoo,Minnesota Zoo,14023770.26,3224766.6,10797863,3212888.26,14023770.26,1140.66
2026,Minnesota Zoological Garden,Gift,Minnesota Zoo,Minnesota Zoo,7057199.25,1679307.36,883181.08,5116260.38,4432729.59,1870241.15
2026,Minnesota Zoological Garden,Master Lease,Minnesota Zoo,Minnesota Zoo,106994.35,0,102166.3,4828.05,106994.35,4828.05
2026,Minnesota Zoological Garden,Other Misc Special Revenue,Minnesota Zoo,Minnesota Zoo,349103,258713.48,90389.52,0,349103,0
2026,Minnesota Zoological Garden,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Minnesota Zoological Garden,Restrict Misc Special Revenue,Minnesota Zoo,Minnesota Zoo,31773935.45,16725994.82,7759818.84,18584200.67,31768034.29,7282220.63
2026,Minnesota Zoological Garden,Zoos Lottery In Lieu,Minnesota Zoo,Minnesota Zoo,405000,38728.16,267108.57,99163.27,405000,99163.27
2026,Mmb Debt Service,911 Revenue Bond Debt Service,Treasurer Debt Service,Treasurer-Debt Service,32.18,0,0,32.18,0,0
2026,Mmb Debt Service,Bond Proceeds Grants,Treasurer Debt Service,Treasurer-Debt Service,1568877412,0,0,1568877412,0,0
2026,Mmb Debt Service,Building Construction-Bonded,Treasurer Debt Service,Treasurer-Debt Service,3314568253.25,0,0,3314568253.25,0,0
2026,Mmb Debt Service,Debt Service,Treasurer Debt Service,Treasurer-Debt Service,2286912025.54,0,1197025501.96,1089886523.58,1197026460.17,958.21
2026,Mmb Debt Service,Duluth RegEX App Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,97720000,0,0,97720000,0,0
2026,Mmb Debt Service,Duluth RegEx Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,2697845.67,0,2652476.88,45368.79,2652476.88,0
2026,Mmb Debt Service,ElecVehicle Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,2000000,0,0,2000000,0,0
2026,Mmb Debt Service,ElecVehicle Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,201946.72,0,200550,1396.72,200550,0
2026,Mmb Debt Service,General,Treasurer Debt Service,Treasurer-Debt Service,79192516.29,0,24171803.75,55020712.54,24171803.75,0
2026,Mmb Debt Service,Leg Off Fac COP Debt Service,Treasurer Debt Service,Treasurer-Debt Service,63047789.88,0,58581535.6,4466254.28,58581535.6,0
2026,Mmb Debt Service,Lewis Clark Appr Bond Proceed,Treasurer Debt Service,Treasurer-Debt Service,19000000,0,0,19000000,0,0
2026,Mmb Debt Service,Lewis Clark Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,186259.53,0,178977.5,7282.03,178977.5,0
2026,Mmb Debt Service,MNSCU Capital Projects,Treasurer Debt Service,Treasurer-Debt Service,835419000,0,0,835419000,0,0
2026,Mmb Debt Service,Maximum Effort School Loan,Treasurer Debt Service,Treasurer-Debt Service,19491000,0,0,19491000,0,0
2026,Mmb Debt Service,Pension Building Debt Service,Treasurer Debt Service,Treasurer-Debt Service,0,0,0,0,0,0
2026,Mmb Debt Service,Public TV Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,15000000,0,0,15000000,0,0
2026,Mmb Debt Service,Public TV Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,1537084.48,0,1493975,43109.48,1493975,0
2026,Mmb Debt Service,Rural Finance Administration,Treasurer Debt Service,Treasurer-Debt Service,195750000,0,0,195750000,0,0
2026,Mmb Debt Service,St Approp RefBond Debt Service,Treasurer Debt Service,Treasurer-Debt Service,6123321.93,0,5611125,512196.93,5611125,0
2026,Mmb Debt Service,State Office Building COP Bond,Treasurer Debt Service,Treasurer-Debt Service,478853506.04,0,0,478853506.04,0,0
2026,Mmb Debt Service,State Office Building COP Debt,Treasurer Debt Service,Treasurer-Debt Service,37197684.82,0,25260625,11937059.82,25260625,0
2026,Mmb Debt Service,Superfund Appr Bond Proceeds,Treasurer Debt Service,Treasurer-Debt Service,30400000,0,0,30400000,0,0
2026,Mmb Debt Service,Superfund Appr Debt Service,Treasurer Debt Service,Treasurer-Debt Service,1757306.6,0,1580556.25,176750.35,1580556.25,0
2026,Mmb Non-operating,911 Revenue Bond Debt Service,Debt Management,911 Revenue Bonds,1069270.96,0,0,1069270.96,0,0
2026,Mmb Non-operating,Approp Bond Refunding Proceed,Debt Management,Appropriation Bonds,240000,0,0,240000,0,0
2026,Mmb Non-operating,Building Construction-Bonded,Debt Management,Debt Management,40332.1,0,0,40332.1,0,0
2026,Mmb Non-operating,Debt Service,Debt Management,GO Bonds,307883,0,231000,76883,231000,0
2026,Mmb Non-operating,Disbursements Clearing,Administrative,Administrative,0,0,0,0,0,0
2026,Mmb Non-operating,Duluth RegEX App Bond Proceeds,Debt Management,Debt Management,222795.25,0,550,222245.25,550,0
2026,Mmb Non-operating,ElecVehicle Appr Bond Proceeds,Debt Management,Appropriation Bonds,5187.44,0,0,5187.44,0,0
2026,Mmb Non-operating,Environment & Natural Resource,Administrative,Environmental Trust Fund,65752970,0,0,65752970,0,0
2026,Mmb Non-operating,Environmental Trust,Administrative,Environmental Trust Fund,0,0,0,0,0,0
2026,Mmb Non-operating,Federal,Federal Funds,Federal Funds,7684970.76,0,88250.66,7596720.1,88250.66,0
2026,Mmb Non-operating,Game And Fish (Operations),Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,134131.38,0,0,134131.38,0,0
2026,Mmb Non-operating,General,Administrative,Administrative,34598860.01,0,2765000,31833860.01,2765000,0
2026,Mmb Non-operating,General,Administrative,Police State Aid,16806752.79,0,0,16806752.79,0,0
2026,Mmb Non-operating,General,Cash Flow,Cash Flow,0,0,0,0,0,0
2026,Mmb Non-operating,General,Contingent,Contingent,1500000,0,0,1500000,0,0
2026,Mmb Non-operating,General,Debt Management,Debt Management,178973,0,0,178973,0,0
2026,Mmb Non-operating,General,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,1987.49,0,0,1987.49,0,0
2026,Mmb Non-operating,General,Teachers Aid,Teachers Aid,60658000,0,60658000,0,60658000,0
2026,Mmb Non-operating,General,Tort Claims,Tort Claims,161000,0,0,161000,0,0
2026,Mmb Non-operating,General Projects,Cash Flow,Cash Flow,0,0,0,0,0,0
2026,Mmb Non-operating,Health Care Access,Administrative,Administrative,0,0,0,0,0,0
2026,Mmb Non-operating,Health Related Boards,Contingent,Contingent,400000,0,0,400000,0,0
2026,Mmb Non-operating,Leg Off Fac COP Bond Proceed,Administrative,Administrative,101000,0,56635,44365,56850,215
2026,Mmb Non-operating,Master Lease,Debt Management,Debt Management,17111140.83,0,17111071.32,69.51,17111071.32,0
2026,Mmb Non-operating,Miscellaneous Agency,Administrative,Administrative,0,0,0,0,0,0
2026,Mmb Non-operating,Miscellaneous Agency,Debt Management,911 Revenue Bonds,25852085.67,0,0,25852085.67,5588320,5588320
2026,Mmb Non-operating,Opiate Epidemic Response,Administrative,Administrative,0,0,0,0,0,0
2026,Mmb Non-operating,Other Misc Special Revenue,Administrative,Administrative,3190281.72,0,0,3190281.72,0,0
2026,Mmb Non-operating,Other Misc Special Revenue,Debt Management,Debt Management,21862371.29,0,1441149.07,20421222.22,1441149.07,0
2026,Mmb Non-operating,Other Misc Special Revenue,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,5241709.34,0,0,5241709.34,0,0
2026,Mmb Non-operating,Permanent School,Administrative,Permanent School Fund,16129119.19,0,0,16129119.19,0,0
2026,Mmb Non-operating,Public TV Appr Bond Proceeds,Debt Management,Appropriation Bonds,33114.4,0,0,33114.4,0,0
2026,Mmb Non-operating,Restrict Misc Special Revenue,Administrative,Childrens Trust Fund,6958941.71,0,0,6958941.71,0,0
2026,Mmb Non-operating,Restrict Misc Special Revenue,Administrative,Great Lakes Protection Fund,0,0,0,0,0,0
2026,Mmb Non-operating,Restrict Misc Special Revenue,Debt Management,911 Revenue Bonds,0,0,0,0,0,0
2026,Mmb Non-operating,Restrict Misc Special Revenue,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,3573088.68,0,0,3573088.68,0,0
2026,Mmb Non-operating,Rural Finance Administration,Debt Management,Debt Management,0,0,0,0,0,0
2026,Mmb Non-operating,State Government Special Rev,Administrative,Administrative,0,0,0,0,0,0
2026,Mmb Non-operating,State Government Special Rev,Misc. Fines Fees & Penalties,Misc. FinesFees & Penalties,58875,0,0,58875,0,0
2026,Mmb Non-operating,State Office Building COP Bond,Administrative,Administrative,0,0,0,0,0,0
2026,Mmb Non-operating,Superfund Appr Bond Proceeds,Debt Management,Appropriation Bonds,88912.68,0,0,88912.68,0,0
2026,Mmb Non-operating,Transportation-Loc Bridge&Road,Debt Management,Debt Management,0,0,0,0,0,0
2026,Mmb Non-operating,Trunk Highway,Administrative,Police State Aid,3765672.57,0,0,3765672.57,0,0
2026,Mmb Non-operating,Trunk Highway Bond Fund,Debt Management,Debt Management,0,0,0,0,0,0
2026,Mmb Non-operating,Trunk Highway Bond Fund,General Accounting,General Accounting,0,0,0,0,0,0
2026,Mmb Non-operating,Workers Compensation,Administrative,Administrative,73982.89,0,0,73982.89,0,0
2026,Mmb Non-operating,Workers Compensation,Contingent,Contingent,100000,0,0,100000,0,0
2026,Mn Management & Budget,ARP-State Fiscal Recovery,Statewide Services,Agency Administration,2306.71,0,2306.71,0,2306.71,0
2026,Mn Management & Budget,General,Statewide Services,Accounting Services,8823433.71,5347151.91,3363157.32,4164473.45,8815830,105520.77
2026,Mn Management & Budget,General,Statewide Services,Agency Administration,35744393.01,12257987.04,8423914.98,18075973.14,27998252.49,7316350.47
2026,Mn Management & Budget,General,Statewide Services,Budget Services,11562205.38,4528277.57,3704935.74,7740692.96,8303780.98,70567.67
2026,Mn Management & Budget,General,Statewide Services,"Communications, Engagemt & Dev",2696464.36,1539622.76,1116917.44,1332396.34,2689880,33339.8
2026,Mn Management & Budget,General,Statewide Services,Debt Management,2886393,1457054.6,1126224.52,1737992.72,2635419.7,52140.58
2026,Mn Management & Budget,General,Statewide Services,Economic Analysis,828978,411006.93,413805.83,282770.72,827573,2760.24
2026,Mn Management & Budget,General,Statewide Services,Enterprise Employee Resources,6296460,3516507.7,2575525.42,3592445.29,6245458,153424.88
2026,Mn Management & Budget,General,Statewide Services,Planning and Policy,8503932.1,3356961.76,1840749.26,6491560.74,6582869.45,1385158.43
2026,Mn Management & Budget,Gift,Statewide Services,Planning and Policy,19827.51,0,0,19827.51,0,0
2026,Mn Management & Budget,Management Analysis,Statewide Services,"Communications, Engagemt & Dev",17482091.77,9373938.11,6305046.33,4343684.52,15700801,21816.56
2026,Mn Management & Budget,Management Analysis,Statewide Services,Enterprise Employee Resources,3944955.46,1670976.96,1804721.67,1819867.27,3686122,210423.37
2026,Mn Management & Budget,Miscellaneous Agency,Statewide Insurance Programs,State Employee Group Ins Pgrm,58144338.75,0,18515959.78,39628378.97,51500682.74,32984722.96
2026,Mn Management & Budget,Miscellaneous Agency,Statewide Services,Enterprise Employee Resources,27696.68,0,0,27696.68,27696.68,27696.68
2026,Mn Management & Budget,Opiate Epidemic Response,Statewide Services,Budget Services,300000,162785.39,137170.48,146695.75,300000,44.13
2026,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Agency Administration,15233092,8437668.15,6548489.65,3350850.94,14997259.79,11101.99
2026,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Budget Services,1041713.49,198570.59,170636.49,783901.11,1041713.49,672506.41
2026,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Enterprise Employee Resources,2967435.68,2305717.54,620803.22,234244.09,2967435.68,40914.92
2026,Mn Management & Budget,Other Misc Special Revenue,Statewide Services,Planning and Policy,1528768.37,687256.67,409329.82,1061274.23,1128872,32285.51
2026,Mn Management & Budget,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Mn Management & Budget,Public Employees Insurance,Statewide Insurance Programs,Public Employees Insurance Pgrm,421687248.98,926283.47,147525710.14,273407274.46,304425057,155973063.39
2026,Mn Management & Budget,Restrict Misc Special Revenue,Statewide Services,Agency Administration,35130.36,2372.31,339.05,34419,19300,16588.64
2026,Mn Management & Budget,State Employees Insurance,Statewide Insurance Programs,Public Employees Insurance Pgrm,2758000,0,0,2758000,2758000,2758000
2026,Mn Management & Budget,State Employees Insurance,Statewide Insurance Programs,State Employee Group Ins Pgrm,1902306242.05,10110791.63,772724983.5,1123833565.85,1488784444.58,705948669.45
2026,Mn State Academies,Endowment,Minnesota State Academies,Academy For The Deaf,7357.68,4.33,4.32,7349.03,7163.35,7154.7
2026,Mn State Academies,Federal,Minnesota State Academies,Academy For The Blind,19100,1000,10535.15,7564.85,19000,7464.85
2026,Mn State Academies,Federal,Minnesota State Academies,Academy For The Deaf,153153.94,54345.37,65479.67,84861.8,143207.19,23382.15
2026,Mn State Academies,Federal,Minnesota State Academies,Academy Operations,215794.94,44290.62,34022.29,181772.65,166974.83,88661.92
2026,Mn State Academies,General,Minnesota State Academies,Academy For The Blind,3959818.68,2456383.98,1411124.46,2426485.69,3905408,37899.56
2026,Mn State Academies,General,Minnesota State Academies,Academy For The Deaf,6054133.56,3532116.14,2367854.33,3566171.63,5991780,91809.53
2026,Mn State Academies,General,Minnesota State Academies,Academy Operations,9600591.73,4487418.96,3757294.19,4577103.67,9369600.14,1124886.99
2026,Mn State Academies,Gift,Minnesota State Academies,Academy For The Blind,598887.97,900.07,24989.45,572998.45,551409.55,525520.03
2026,Mn State Academies,Gift,Minnesota State Academies,Academy For The Deaf,184356.34,0,5504.47,178851.87,183745.14,178240.67
2026,Mn State Academies,Miscellaneous Agency,Minnesota State Academies,Academy For The Blind,44029.95,102.76,4692.16,39235.03,30014.32,25219.4
2026,Mn State Academies,Miscellaneous Agency,Minnesota State Academies,Academy For The Deaf,212897.63,7322.59,30483.19,175091.85,164687.78,126882
2026,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy For The Blind,3115456.58,1106567.71,1146278.09,1969178.49,2980102.91,727257.11
2026,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy For The Deaf,2687507.65,1108169.74,879950.3,1807557.35,2545410.95,557290.91
2026,Mn State Academies,Other Misc Special Revenue,Minnesota State Academies,Academy Operations,1185607.08,92684.67,95656.14,997266.27,1147214.08,958873.27
2026,Mn State Academies,Payroll Clearing,-,-,0,0,0,0,0,0
2026,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy For The Blind,734313.45,184407.29,31932.81,676321.33,707964.45,491624.35
2026,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy For The Deaf,57543.96,91.22,10809.4,46643.34,49744.48,38843.86
2026,Mn State Academies,Restrict Misc Special Revenue,Minnesota State Academies,Academy Operations,2378113.31,118578.3,128463.44,2242392.2,2234471.93,1987430.19
2026,Natural Resources Dept,All-Terrain Vehicle,Enforcement,Enforcement,4548858.52,2730161.46,1496481.98,2577593.32,4468118,241474.56
2026,Natural Resources Dept,All-Terrain Vehicle,Fish And Wildlife,Fish And Wildlife,286881.03,170295.17,113563.31,5022.55,285537.03,1678.55
2026,Natural Resources Dept,All-Terrain Vehicle,Parks And Trails,Community Partnerships,3043006.66,97382.38,20642.83,2948302.19,3043006.66,2924981.45
2026,Natural Resources Dept,All-Terrain Vehicle,Parks And Trails,Parks And Trails,8065839.17,3242314.69,1571906.83,4795581.87,5960640.32,1146418.8
2026,Natural Resources Dept,All-Terrain Vehicle,Pass Through Funds,Pass Through Funds,104285.83,14651.13,89634.7,0,104285.83,0
2026,Natural Resources Dept,Clean Water Fund,Ecological and Water Resources,Ecological and Water Resources,15130530.91,6510150.87,4890064.45,8341345.41,15130530.91,3730315.59
2026,Natural Resources Dept,Clean Water Fund,Fish And Wildlife,Fish And Wildlife,3018126.64,1013844.84,1056123.23,1464269.22,3018126.64,948158.57
2026,Natural Resources Dept,Clean Water Fund,Forestry,Forest Management,876115.92,178031.25,63487.95,684596.72,778478.78,536959.58
2026,Natural Resources Dept,Clean Water Fund,Pass Through Funds,Pass Through Funds,111113.23,27784.24,83328.99,0,111113.23,0
2026,Natural Resources Dept,Computerized Lic Deer/Bear Mgm,Fish And Wildlife,Fish And Wildlife,4313765.21,460103.92,327881.15,3748583.62,1025370,237384.93
2026,Natural Resources Dept,Cross Country Ski,Parks And Trails,Community Partnerships,705071.63,209570.26,78649.52,452974.92,348373.04,60153.26
2026,Natural Resources Dept,Deer Habitat Improvement,Fish And Wildlife,Fish And Wildlife,8583036.63,4609601.61,3938106.26,3853003.34,8583036.63,35328.76
2026,Natural Resources Dept,Deer Habitat Improvement,Pass Through Funds,Pass Through Funds,173097.71,173097.71,0,0,173097.71,0
2026,Natural Resources Dept,Endowment,Ecological and Water Resources,Ecological and Water Resources,1898.55,0,0,1898.55,1873.82,1873.82
2026,Natural Resources Dept,Environment & Natural Resource,Community Grants,Community Grants,28180000,1137818.74,42267.26,28137732.74,28180000,26999914
2026,Natural Resources Dept,Environment & Natural Resource,Ecological and Water Resources,Ecological and Water Resources,20182591.65,9555118.86,3497840.41,14022896.07,20148761.78,7095802.51
2026,Natural Resources Dept,Environment & Natural Resource,Fish And Wildlife,Fish And Wildlife,4413358.8,2292953.92,297998.44,2804788.47,4413358.8,1822406.44
2026,Natural Resources Dept,Environment & Natural Resource,Forestry,Forest Management,1158202.93,818646.15,276948.89,406569.49,1112302.51,16707.47
2026,Natural Resources Dept,Environment & Natural Resource,Lands & Minerals,Lands & Minerals,621000,222470.92,61074.81,495002.15,621000,337454.27
2026,Natural Resources Dept,Environment & Natural Resource,Operations Support,Operations Support,975636.67,410743.16,223364.71,345533.73,659000,24892.13
2026,Natural Resources Dept,Environment & Natural Resource,Parks And Trails,Parks And Trails,25047535.01,3922078.77,553353.48,20847221.34,25047517.42,20572085.17
2026,Natural Resources Dept,Environment & Natural Resource,Pass Through Funds,Pass Through Funds,46766637.03,33990857.23,817779.8,11958000,45225637.03,10417000
2026,Natural Resources Dept,Federal,Ecological and Water Resources,Ecological and Water Resources,23653105.96,7541884.88,3724632.24,17461233.67,22975417.26,11708900.14
2026,Natural Resources Dept,Federal,Enforcement,Enforcement,4750000,916206.34,346285.33,4309206.62,4750000,3487508.33
2026,Natural Resources Dept,Federal,Fish And Wildlife,Fish And Wildlife,24347049.15,2516907.04,642084.62,21356767.6,23658832.17,20499840.51
2026,Natural Resources Dept,Federal,Forestry,Forest Management,30906416.97,11528721.96,1885711.75,22018119.61,28917023.07,15502589.36
2026,Natural Resources Dept,Federal,Parks And Trails,Community Partnerships,5905000,1166043.84,338627.12,4492002.08,3922029,2417358.04
2026,Natural Resources Dept,Forest Management Investment,Forestry,Forest Management,19533633.6,10028315.68,6150590.69,10098976.6,16648097.69,469191.32
2026,Natural Resources Dept,Forest Management Investment,Lands & Minerals,Lands & Minerals,344055.06,88132.64,255867.36,55.06,344055.06,55.06
2026,Natural Resources Dept,Forest Management Investment,Pass Through Funds,Pass Through Funds,108275.43,108275.43,0,0,108275.43,0
2026,Natural Resources Dept,Game And Fish (Operations),Ecological and Water Resources,Ecological and Water Resources,4278271.25,1124827.09,1695062.55,2519699.61,3092271.25,272381.61
2026,Natural Resources Dept,Game And Fish (Operations),Enforcement,Enforcement,33012935.32,14439636.29,16667535.97,14194273.63,32114479,1007306.74
2026,Natural Resources Dept,Game And Fish (Operations),Fish And Wildlife,Fish And Wildlife,75905378.83,29749275.12,31800013.77,33692139.19,73422669.01,11873380.12
2026,Natural Resources Dept,Game And Fish (Operations),Forestry,Forest Management,0,0,0,0,0,0
2026,Natural Resources Dept,Game And Fish (Operations),Lands & Minerals,Lands & Minerals,344094.18,143685.43,200314.57,94.18,344094.18,94.18
2026,Natural Resources Dept,Game And Fish (Operations),Parks And Trails,Parks And Trails,3451313.01,2135109.978,485124.83,2350717.11,3451313.008,831078.2
2026,Natural Resources Dept,Game And Fish (Operations),Pass Through Funds,Pass Through Funds,728607.97,364304.24,364303.73,0,728607.97,0
2026,Natural Resources Dept,General,Ecological and Water Resources,Ecological and Water Resources,37714964.02,16924001.45,14025401.66,13170868.65,37714693.03,6765289.92
2026,Natural Resources Dept,General,Enforcement,Enforcement,16278064.39,9711882.99,5212099.67,8996974.95,16277986.23,1354003.57
2026,Natural Resources Dept,General,Fish And Wildlife,Fish And Wildlife,52488772.93,15752661.77,5730814.14,35173531.4,52473018.51,30989542.6
2026,Natural Resources Dept,General,Forestry,Fire Fighting,38139795.42,16801241.51,13448897.92,12753705.52,31340346,1090206.57
2026,Natural Resources Dept,General,Forestry,Forest Management,51534184.33,17255582.98,15798439.68,29327636.3,51353321.63,18299298.97
2026,Natural Resources Dept,General,Lands & Minerals,Lands & Minerals,8146784.5,3397061.7,1253593.73,6346322.03,8091219.43,3440564
2026,Natural Resources Dept,General,Operations Support,Operations Support,2140770.5,643091.9,499580.98,1062236.51,2007529.89,864857.01
2026,Natural Resources Dept,General,Parks And Trails,Community Partnerships,300000,0,0,300000,300000,300000
2026,Natural Resources Dept,General,Parks And Trails,Parks And Trails,93112262.64,56285478.747,19410849.9,58012869.53,93091673.107,17395344.46
2026,Natural Resources Dept,General,Pass Through Funds,Pass Through Funds,11983644.92,705317.65,9032502.13,2350358.79,11969204,2231384.22
2026,Natural Resources Dept,Gift,Ecological and Water Resources,Ecological and Water Resources,755940.59,7452.35,18323.41,733164.83,725199.3,699423.54
2026,Natural Resources Dept,Gift,Enforcement,Enforcement,19302.89,0,0,19302.89,0,0
2026,Natural Resources Dept,Gift,Fish And Wildlife,Fish And Wildlife,954948.95,31350.39,25388.23,898210.33,917918.28,861179.66
2026,Natural Resources Dept,Gift,Forestry,Forest Management,531885.67,0,37.12,531848.55,49450,49412.88
2026,Natural Resources Dept,Gift,Lands & Minerals,Lands & Minerals,33136.56,0,15.46,33121.1,32224,32208.54
2026,Natural Resources Dept,Gift,Operations Support,Operations Support,6738839.86,3319200.95,839840.7,5044461.88,4222000,62958.35
2026,Natural Resources Dept,Gift,Parks And Trails,Parks And Trails,2621774.14,19455.69,20602.76,2582715.69,2094734.71,2054676.26
2026,Natural Resources Dept,Heritage Enhancement,Ecological and Water Resources,Ecological and Water Resources,5283634.89,3932475.47,1238106.6,1275614.75,5283634.89,113052.82
2026,Natural Resources Dept,Heritage Enhancement,Enforcement,Enforcement,3059445.23,1904312.96,1075687.04,79445.23,2980000,0
2026,Natural Resources Dept,Heritage Enhancement,Fish And Wildlife,Fish And Wildlife,14822913.13,6647542.7,5284635.22,7441805.89,14822325.39,2890147.47
2026,Natural Resources Dept,Heritage Enhancement,Forestry,Forest Management,7560086.2,1699053.61,621092.51,6022079.82,7560000,5239853.88
2026,Natural Resources Dept,Heritage Enhancement,Pass Through Funds,Pass Through Funds,98970.94,98970.94,0,0,98970.94,0
2026,Natural Resources Dept,Invasive Species,Ecological and Water Resources,Ecological and Water Resources,8436351.29,3693304.82,3319248.03,4566175.65,8052815.22,1040262.37
2026,Natural Resources Dept,Invasive Species,Enforcement,Enforcement,360004,0,360000,4,360000,0
2026,Natural Resources Dept,Invasive Species,Fish And Wildlife,Fish And Wildlife,0,0,0,0,0,0
2026,Natural Resources Dept,Invasive Species,Pass Through Funds,Pass Through Funds,13151.68,0,13151.68,0,13151.68,0
2026,Natural Resources Dept,Land Aquisition,Ecological and Water Resources,Ecological and Water Resources,2691.95,0,0,2691.95,2691.95,2691.95
2026,Natural Resources Dept,Land Aquisition,Fish And Wildlife,Fish And Wildlife,1348573.85,1528.95,29604.17,1317440.73,917253.58,886120.46
